unweighted_abruptness	weighted_abruptness	branchiness_mean	branchiness_variance	repeteadness_mean	repeteadness_variance	melodic_mean	melodic_variance	pitch_in_piece	pitch_in_rules	pitch_between_rules
4	4	2.0	0.0	3.0	0.6666666666666666	1.0	0.0	5	0.0	4.0
3	12	2.347826086956522	1.183364839319471	5.8	2.4159097016930935	1.2173913043478262	0.2570888468809074	43	0.43478260869565216	4.111111111111111
9	4	2.6666666666666665	1.388888888888889	5.785714285714286	2.867766213430736	2.9583333333333335	4.039930555555556	15	6.791666666666667	9.91304347826087
10	2	3.3636363636363638	2.4132231404958686	4.649999999999999	1.6393922405478396	1.7727272727272727	0.44834710743801653	15	4.5	7.722222222222222
9	9	2.8	1.2000000000000002	7.663043478260867	4.439704624568415	1.96	0.8384	14	2.32	4.125
4	4	2.0	1.2	1.7999999999999998	0.16000000000000006	1.0	0.0	11	0.0	5.5
2	2	2.6	1.3399999999999999	4.0	1.2903225806451613	1.1	0.09	24	0.25	2.0714285714285716
1	3	3.3333333333333335	2.5555555555555554	7.0	3.8714795524691357	1.3571428571428572	0.22959183673469385	35	1.2380952380952381	5.28125
1	1	2.823529411764706	0.7335640138408305	10.549999999999997	9.772644628099174	1.7647058823529411	0.6505190311418685	9	1.4705882352941178	2.8823529411764706
11	11	1.3333333333333333	0.2222222222222222	1.8499999999999996	0.1875	1.0	0.0	11	0.0	7.666666666666667
2	3	3.6	1.4400000000000004	9.0	6.90472412109375	1.96	0.7584000000000001	12	2.32	4.2
4	4	2.25	1.1875	2.5999999999999996	0.46913580246913583	1.25	0.1875	8	0.625	2.8333333333333335
4	4	0.6666666666666666	0.22222222222222224	0.9980769230769231	0.0003698224852071001	1.0	0.0	11	0.0	4.0
5	16	4.196969696969697	4.38544536271809	6.0	2.755082364245799	1.9090909090909092	0.2796143250688705	38	10.825757575757576	15.285714285714286
4	2	3.090909090909091	2.446280991735537	3.0	0.8099173553719009	1.2727272727272727	0.1983471074380165	19	1.0	6.666666666666667
12	12	2.914285714285714	1.506938775510204	10.0	7.749809750297265	1.3714285714285714	0.23346938775510204	41	4.057142857142857	13.323529411764707
15	5	2.6666666666666665	0.6222222222222222	9.0	7.415009406073636	1.7333333333333334	0.7288888888888889	22	3.1333333333333333	8.071428571428571
