-8|-10.-3 -7| 0.5
-8|-10.-3 -10|-3 0.5
-7| -8| 0.0625000000000293
-7| -5| 0.9374999999999707
-10|-3 -3|-5.-3 1.0
-8| -10| 0.7199999999993952
-8| -13| 0.2800000000006048
-5| -13| 1.0
4| 5| 0.7500000000001875
4| 2| 0.2499999999998125
5| -5|5 1.0
-12|-10 -8|-12.-10 0.5
-12|-10 -10| 0.5
-8|-12.-10 -12| 1.0
-10| -13| 0.8571428571426858
-10| -5| 0.1428571428573143
-12| 2| 0.09734513274327472
-12| -8| 0.29203539823011615
-12| -3|-5.-3 0.14601769911505807
-12| -5| 0.026548672566376854
-12| -13| 0.14601769911505807
-12| -5|5 0.29203539823011615
-3| 0| 0.029333333333332556
-3| -2| 0.05866666666666511
-3| -10|-3 0.2933333333333255
-3| -5|-3 0.2933333333333255
-3| -12| 0.05866666666666511
-3| -5| 0.26666666666668626
0| -2| 0.4444444444444444
0| 2| 0.3333333333333333
0| -3|-5.-3 0.1111111111111111
0| -6| 0.1111111111111111
-5|-3 -3|-5.-3 1.0
-6| -5| 1.0
