4| 2| 0.2068965517239881
4| 7| 0.06896551724132936
4| 5| 0.4827586206897883
4| 0| 0.24137931034489415
2| -5| 0.25
2| 7| 0.25
2| 0| 0.5
7| -15| 0.40000000000012004
7| 19| 0.14999999999997
7| 8| 0.44999999999990997
5| 4|9 0.6666666666666666
5| 0| 0.3333333333333333
-15| -13| 1.0
19| 14| 1.0
9| 4|9 0.5
9| 8| 0.5
-17| -19| 0.4285714285716735
-17| -15| 0.2857142857141633
-17| 19| 0.2857142857141633
-19| -20| 1.0
-12| -13| 1.0
