-31 => -29 47
-31 => -25 25
-31 => -21 28
-21 => -31 28
-21 => -29 4
-21 -31 => -21 28
-25 => -29 43
-25 -29 => -31 43
-25 -29 -31 => -29 43
-29 => -25 18
-29 => -31 71
-29 => -21 4
-29 => -18 1
-29 -31 => -29 46
-29 -31 => -25 25
-31 -29 => -25 18
-31 -29 => -31 26
-31 -29 => -18 1
-31 -29 => -21 2
-31 -29 -31 => -25 25
-31 -29 -31 => -29 1
-21 -29 => -21 2
-21 -29 => -31 2
-31 -29 -31 -29 => -18 1
-29 -25 => -29 18
-29 -25 -29 => -31 18
-29 -25 -29 -31 => -29 18
-29 -25 -29 -31 -29 => -25 17
-29 -25 -29 -31 -29 => -31 1
