0|-3 -3| 0.14840989399283375
0|-3 4|0.-3 0.22261484098947323
0|-3 -5| 0.14840989399283375
0|-3 -10| 0.049469964664277916
0|-3 2| 0.049469964664277916
0|-3 -3|-5 0.3816254416963034
-3| 0| 0.24217462932444836
-3| 0|-5 0.5304777594727906
-3| -5| 0.1705107084021105
-3| -10| 0.05683690280065045
4|0.-3 2| 0.5
4|0.-3 9|4 0.5
-5| 12| 0.05562166519521035
-5| 0|-5 0.14832444052041263
-5| -8| 0.29664888104127024
-5| -3|-5 0.06356761736589112
-5| -10| 0.0370811101301254
-5| 0| 0.07738666461930702
-5| -12| 0.09888296034694175
-5| 0|4 0.2224866607808414
-10| -5|-3.-5 0.3021897810219209
-10| 0| 0.026277372262766534
-10| 0|-5 0.10072992700720625
-10| -8|-10 0.3021897810219209
-10| -12| 0.16788321167897927
-10| -8| 0.10072992700720625
2| 12| 0.03699354081033748
2| 0| 0.2071638285378899
2| 4| 0.029594832648269988
2| 12|4 0.14797416324134993
2| 9| 0.059189665296539976
2| -12| 0.03288314738693377
2| 7| 0.04227833235462913
2| 0|4 0.14797416324134993
2| 9|4 0.29594832648269986
0| 4| 0.6101694915253048
0| -12| 0.3898305084746952
12| 19| 0.09090909090909091
12| 14| 0.7272727272727273
12| 16| 0.09090909090909091
12| 9| 0.09090909090909091
-8| 0| 0.04166666666669861
-8| -5|-8.-10 0.9583333333333014
-5|-3.-5 -3|-5 1.0
4| 7| 0.1764705882351488
4| 12|4 0.20588235294121282
4| 0|4 0.20588235294121282
4| 9|4 0.41176470588242564
9| 12|4 0.25925925925931687
9| 12|9 0.5185185185186337
9| 7| 0.22222222222204938
19| 14| 1.0
14| 16| 1.0
16| 12|9 1.0
-5|-8.-10 -8|-10 1.0
