5 => 3 3
5 => 2 4
5 => -5 4
5 => 9 6
2 => 5 4
2 => 4 4
2 => -5 2
2 5 => -5 4
9 => 5 6
9 => -5 6
9 5 => 9 6
-3 => 5 4
-3 => 0 4
-3 5 => 2 4
4 => 0 33
4 => 5 2
4 => -1 3
4 => -5 10
4 => -3 4
4 => -10 4
4 5 => 3 2
3 => -5 3
-5 => 4 31
-5 => -1 8
-1 => -5 11
-1 => -8 4
-1 => -9 4
-1 -5 => -1 8
-1 -5 => 4 3
4 -1 => -5 3
4 -1 -5 => 4 3
0 => 4 22
0 => -3 4
0 => -10 4
0 => -4 4
0 => 2 6
0 => -5 3
0 => 9 6
0 -5 => 4 3
0 -5 4 => -5 3
3 -5 => 4 3
3 -5 4 => 0 3
3 -5 4 0 => 4 3
3 -5 4 0 4 => -1 1
3 -5 4 0 4 => 5 2
4 -5 => 4 10
4 -5 4 => 0 6
4 -5 4 => -5 4
4 -5 4 0 => 4 4
4 -5 4 0 => 9 2
4 -5 4 0 4 => -3 4
5 -5 => 4 4
5 -5 4 => 0 4
5 -5 4 0 => 4 4
5 -5 4 0 4 => -10 4
2 4 => 0 3
2 4 0 => -5 3
0 4 => 0 6
0 4 => -10 4
0 4 => -1 3
0 4 => 5 2
0 4 => -5 3
0 4 => -3 4
0 4 0 => 2 2
0 4 0 => 9 4
4 0 => 9 6
4 0 => 2 2
4 0 => -5 3
4 0 => 4 22
-4 => 0 4
-4 0 => 2 4
-8 => 0 4
-8 0 => -3 4
-9 => 0 4
-9 0 => -4 4
-3 0 => -10 4
-10 => -1 8
-10 -1 => -5 8
-5 -1 => -9 4
-5 -1 => -8 4
0 -3 => 0 4
4 -3 => 5 4
5 2 => 5 4
0 2 => 4 4
0 2 => -5 2
5 9 => -5 6
0 9 => 5 6
