-20 => -24 38
-20 => -27 37
-20 => -13 4
-27 => -20 44
-27 -20 => -24 27
-27 -20 => -13 3
-27 -20 => -27 14
-27 -20 -27 => -20 14
-27 -20 -27 -20 => -24 14
-13 => -27 1
-13 => -24 2
-13 => -20 2
-13 -20 => -24 1
-13 -20 => -27 1
-13 -20 -27 => -20 1
-13 -20 -27 -20 => -13 1
-13 -20 -24 => -20 1
-13 -20 -24 -20 => -13 1
-24 => -20 32
-24 => -27 6
-24 => -15 4
-24 => -13 1
-13 -24 => -15 2
-15 => -24 3
-15 => -13 1
-15 -24 => -15 2
-15 -24 => -13 1
-24 -20 => -27 22
-24 -20 => -24 9
-24 -20 => -13 1
-24 -20 -24 => -20 3
-24 -20 -24 => -27 6
