-17 => -20 24
-17 => -12 28
-17 => -15 4
-17 => -24 12
-24 => -17 19
-24 => -22 4
-24 -17 => -12 8
-24 -17 => -15 4
-24 -17 => -20 3
-13 => -12 8
-13 -12 => -17 8
-13 -12 -17 => -20 4
-13 -12 -17 => -24 4
-20 => -17 8
-20 => -24 12
-20 => -15 12
-20 => -12 4
-20 -17 => -12 8
-20 -17 -12 => -17 8
-20 -17 -12 -17 => -12 8
-24 -17 -12 => -17 4
-24 -17 -12 => -13 4
-24 -17 -12 -17 => -24 4
-12 => -17 40
-12 => -22 4
-12 => -8 4
-12 => -13 8
-12 -17 => -20 20
-12 -17 => -12 12
-12 -17 => -24 8
-12 -17 -12 => -17 12
-12 -17 -12 -17 => -20 12
-15 => -20 4
-15 => -17 4
-15 -17 => -24 4
-24 -17 -20 => -17 3
-17 -20 => -24 12
-17 -20 => -17 8
-17 -20 => -12 4
-15 -20 => -15 4
-22 => -20 8
-22 -20 => -15 8
-20 -12 => -13 4
-15 -17 -24 => -22 4
-20 -15 => -17 4
-17 -15 => -20 4
