-25| -33|-25 0.3357142857142857
-25| -22|-25 0.02142857142857143
-25| -35|-25 0.2642857142857143
-25| -33| 0.35714285714285715
-25| -33|-22 0.02142857142857143
-33|-25 -25|-22 0.1
-33|-25 -25|-35 0.74
-33|-25 -22| 0.14
-33|-25 -35|-33 0.02
-22|-25 -25|-22 1.0
-35|-25 -25|-35 1.0
-33| -35|-33 1.0
-33|-22 -22|-33.-22 0.019230769230769232
-33|-22 -35|-33 0.9807692307692307
-25|-22 -35|-25.-22 1.0
-25|-35 -35|-25.-35 1.0
-22| -35| 0.25
-22| -25|-22 0.02976190476190476
-22| -33|-22 0.30357142857142855
-22| -33| 0.10714285714285714
-22| -33|-35 0.05952380952380952
-22| -35|-33 0.25
-35|-33 -33|-25.-35.-25.-35 1.0
-35| -24| 0.013513513513513514
-35| -25|-35 0.5
-35| -33|-35 0.4594594594594595
-35| -30| 0.013513513513513514
-35| -22|-33.-22 0.013513513513513514
-33|-35 -35|-33 1.0
-24| -26| 0.5
-24| -35|-33 0.5
-35|-25.-22 -25|-35.-25.-22 1.0
-26| -28| 1.0
-35|-25.-35 -25|-35.-25.-35 0.5
-35|-25.-35 -25|-35.-25.-22 0.5
-28| -30| 1.0
-25|-35.-25.-35 -33|-25.-35.-25.-35 1.0
