-34| -33| 0.2727272727272727
-34| -29|-34 0.18181818181818182
-34| -24|-34 0.18181818181818182
-34| -36|-34 0.36363636363636365
-33| -32|-33 0.6
-33| -34|-36 0.4
-29|-34 -34|-37 0.5
-29|-34 -25| 0.25
-29|-34 -41| 0.125
-29|-34 -36|-29 0.125
-24|-34 -34|-32 0.5
-24|-34 -32|-24 0.5
-36|-34 -34|-32 0.5
-36|-34 -31|-36 0.3333333333333333
-36|-34 -34|-36 0.16666666666666666
-25| -29| 0.11764705882352941
-25| -22| 0.29411764705882354
-25| -27|-25 0.17647058823529413
-25| -24|-25 0.11764705882352941
-25| -27|-29 0.29411764705882354
-41| -29|-41 0.375
-41| -24|-41 0.125
-41| -36|-41 0.25
-41| -29|-22 0.25
-34|-32 -32|-31 1.0
-31|-36 -29|-31 1.0
-36| -34|-36 0.125
-36| -32|-36 0.25
-36| -31|-36 0.25
-36| -41|-36 0.125
-36| -27|-36 0.125
-36| -24|-36 0.0625
-36| -37|-36 0.0625
-32|-36 -29|-32 0.5
-32|-36 -36|-41 0.25
-32|-36 -36|-29 0.25
-41|-36 -37| 0.5
-41|-36 -36|-24 0.5
-27|-36 -29|-27 0.5
-27|-36 -36|-41 0.5
-24|-36 -25|-24 0.5
-24|-36 -36|-29 0.5
-37|-36 -36|-41 0.5
-37|-36 -39| 0.5
-29|-32 -32|-31 0.25
-29|-32 -31|-29 0.25
-29|-32 -24|-29 0.5
-29|-31 -31|-27 0.2222222222222222
-29|-31 -28| 0.16666666666666666
-29|-31 -41| 0.3333333333333333
-29|-31 -36|-29 0.1111111111111111
-29|-31 -27|-29 0.1111111111111111
-29|-31 -24|-29 0.05555555555555555
-37| -39| 0.14285714285714285
-37| -34|-37 0.5714285714285714
-37| -41| 0.2857142857142857
-36|-24 -24|-29 0.5
-36|-24 -24|-17 0.5
-29|-27 -31|-29 0.7
-29|-27 -27|-25 0.3
-25|-24 -27|-25 0.6
-25|-24 -24|-22 0.4
-39| -41|-39 1.0
-32| -34|-32 0.46153846153846156
-32| -31|-32 0.23076923076923078
-32| -29|-32 0.15384615384615385
-32| -27| 0.07692307692307693
-32| -27|-28 0.07692307692307693
-31|-32 -32|-24 0.2222222222222222
-31|-32 -32|-33 0.3333333333333333
-31|-32 -30| 0.3333333333333333
-31|-32 -29|-31.-32 0.1111111111111111
-27| -25| 0.3125
-27| -31|-27 0.25
-27| -29|-27 0.4375
-32|-31 -31|-29 1.0
-30| -29|-30 1.0
-24|-29 -29|-31.-32 1.0
-31| -30| 0.2
-31| -32|-31 0.5333333333333333
-31| -29|-31 0.13333333333333333
-31| -41| 0.06666666666666667
-31| -41|-39 0.06666666666666667
-29|-30 -41|-29.-30 1.0
-31|-27 -27|-28 1.0
-28| -27|-28 0.16666666666666666
-28| -29|-22 0.3333333333333333
-28| -29|-31.-22 0.5
-27|-29 -29|-41 0.6
-27|-29 -29|-31.-32 0.4
-24| -20| 0.125
-24| -32|-24 0.125
-24| -29|-24 0.1875
-24| -27|-24 0.125
-24| -25|-24 0.1875
-24| -23|-24 0.125
-24| -36|-24 0.125
-20| -17| 0.3333333333333333
-20| -22|-20 0.3333333333333333
-20| -24|-29 0.3333333333333333
-29|-24 -23| 0.5
-29|-24 -24|-22 0.5
-27|-24 -29|-27 0.5
-27|-24 -24|-41 0.25
-27|-24 -24|-29 0.25
-23|-24 -24|-25 0.5
-23|-24 -22|-23 0.5
-17| -24|-17 1.0
-23| -29|-23 0.6
-23| -22|-23 0.4
-24|-22 -22|-20 1.0
-29| -41| 0.2926829268292683
-29| -23| 0.07317073170731707
-29| -28| 0.12195121951219512
-29| -31|-29 0.21951219512195122
-29| -27|-29 0.12195121951219512
-29| -22|-29 0.07317073170731707
-29| -24|-29 0.04878048780487805
-29| -36|-29 0.04878048780487805
-22| -29|-22 0.25
-22| -31|-22 0.375
-22| -24|-22 0.375
-22|-29 -29|-23 0.5
-22|-29 -31|-22 0.5
-29|-41 -41|-29.-30 1.0
-29|-22 -22|-23 1.0
-31|-22 -29|-31.-22 1.0
