-24 => -19 21
-24 => -20 8
-24 => -27 2
-24 => -29 5
-24 => -31 3
-24 => -32 4
-24 => -25 4
-29 => -26 4
-29 => -30 2
-29 => -24 6
-29 => -32 7
-29 => -27 4
-29 => -25 2
-29 -24 => -31 1
-29 -24 => -25 1
-29 -24 => -32 4
-27 => -24 6
-27 => -20 2
-27 => -19 2
-27 => -28 4
-27 => -25 3
-27 => -29 4
-27 => -32 2
-27 => -34 1
-27 -25 => -31 1
-27 -25 => -27 1
-27 -25 => -24 1
-27 -25 -24 => -29 1
-26 => -24 4
-26 => -19 2
-26 -24 => -29 2
-26 -24 => -19 2
-27 -24 => -27 2
-27 -24 => -20 3
-27 -24 => -19 1
-17 => -18 3
-17 => -15 4
-17 => -20 2
-17 => -29 1
-17 => -24 3
-17 -24 => -25 3
-19 => -25 6
-19 => -24 16
-19 => -20 5
-19 => -26 2
-19 => -16 2
-19 => -17 3
-19 => -4 1
-19 -24 => -20 3
-19 -24 => -19 13
-20 => -15 4
-20 => -17 10
-20 => -19 3
-20 => -32 1
-20 => -25 4
-20 => -24 8
-20 => 0 2
-20 -19 => -24 3
-20 -19 -24 => -20 3
-25 => -19 5
-25 => -24 4
-25 => -32 2
-25 => -20 2
-25 => -27 5
-25 => -31 1
-25 -20 => -24 2
-25 -20 -24 => -29 2
-20 -24 => -31 2
-20 -24 => -20 2
-20 -24 => -29 2
-20 -24 => -19 2
-24 -20 => -19 3
-24 -20 => -24 2
-24 -20 => -32 1
-24 -20 => 0 2
-24 -20 -24 => -31 2
-25 -19 => -24 5
-25 -19 -24 => -19 5
-25 -19 -24 -19 => -25 5
-26 -24 -19 => -20 2
-25 -24 => -19 2
-25 -24 => -29 1
-25 -24 -19 => -17 2
-27 -24 -19 => -17 1
-20 -24 -19 => -20 2
-26 -19 => -16 2
-19 -25 => -24 1
-19 -25 => -19 5
-29 -25 => -24 2
-24 -25 => -27 4
-20 -25 => -32 2
-20 -25 => -20 2
-1 => 0 3
0 => -15 2
0 => -1 2
0 => -27 1
-20 0 => -1 2
-15 => -20 6
-15 => -16 4
-15 => -27 2
-20 -15 => -16 4
-17 -20 => -17 2
-27 -20 => -17 2
-16 => -20 5
-16 => -14 2
-16 -20 => -17 4
-16 -20 => -25 1
-32 => -31 9
-32 => -27 7
-32 => -20 2
-32 => -34 3
-32 => -29 1
-32 -20 => -25 2
-20 -24 -20 => -24 2
-15 -20 => -15 4
-15 -20 => -17 2
-19 -20 => -24 4
-19 -20 => -25 1
-19 -16 => -14 2
-19 -17 => -24 3
-16 -20 -17 => -29 1
-16 -20 -17 => -20 2
-16 -20 -17 => -18 1
-17 -20 -17 => -18 2
-18 => -27 3
-18 -27 => -24 3
-15 -27 => -24 2
0 -27 => -32 1
-29 -27 => -34 1
-29 -27 => -25 1
-29 -27 => -32 1
-29 -27 => -24 1
-32 -27 => -28 4
-32 -27 => -20 2
-32 -27 => -29 1
-24 -27 => -19 2
-25 -27 => -29 3
-25 -27 => -25 2
-29 -32 => -31 6
-29 -32 => -34 1
-34 => -32 4
-34 -32 => -34 2
-34 -32 => -27 2
-27 -32 => -27 2
-28 => -29 3
-28 => -32 1
-28 -32 => -29 1
-25 -32 => -20 2
-31 => -32 1
-31 => -19 2
-31 => -29 10
-20 -32 => -31 1
-20 -32 -31 => -32 1
-24 -31 => -19 2
-24 -31 => -29 1
-27 -29 => -27 2
-27 -29 => -25 2
-17 -29 => -30 1
-30 => -29 2
-30 -29 => -24 2
-32 -29 => -30 1
-28 -29 => -32 3
-24 -29 => -26 4
-24 -29 => -27 1
-31 -29 => -24 4
-31 -29 => -27 1
-31 -29 => -32 4
-25 -31 => -29 1
-25 -31 -29 => -27 1
-19 -26 => -19 2
-14 => -15 2
-14 => -16 1
-4 => -5 1
-5 => -7 1
-7 => -9 1
-9 => -12 2
-12 => -9 1
-12 => -14 1
