2|0 -5| 0.12222222222212811
2|0 4|2 0.2444444444446229
2|0 0|4.0 0.12222222222212811
2|0 0| 0.12222222222212811
2|0 0|4 0.022222222222241777
2|0 0|-4 0.366666666666751
-5| 4| 0.2654109589041599
-5| -1|-5 0.1669520547945091
-5| 2| 0.06678082191780364
-5| 9| 0.1669520547945091
-5| 9|5 0.3339041095890182
4|2 2| 0.5
4|2 0|4.2 0.5
0|4.0 9|0 0.5
0|4.0 4|0 0.5
0| 4|0 0.11583924349871674
0| -3|0 0.42474389282905284
0| -4| 0.03467297084317759
0| -5|0 0.42474389282905284
4| 5|4 0.22448979591839027
4| -5|4 0.22448979591839027
4| -3|4 0.22448979591839027
4| -1|4 0.22448979591839027
4| 0|4 0.0408163265305756
4| -5|-1 0.061224489795863396
-1|-5 -8| 0.4074074074073169
-1|-5 -5|-1 0.5925925925926832
9| 5|9 1.0
2|5 5|2 0.3333333333333333
2|5 5| 0.3333333333333333
2|5 5|-3 0.3333333333333333
5|2 2| 0.5
5|2 -5|5 0.5
5| 9|5 1.0
-5|5 5| 1.0
9|0 0| 0.39759036144586457
9|0 5|9 0.39759036144586457
9|0 0|4.-5.4 0.13253012048182233
9|0 0|4 0.07228915662644854
4|0 -1|4 0.11250000000021759
4|0 -3|4 0.14999999999974012
4|0 5|4 0.07499999999995256
4|0 -5|4 0.11250000000021759
4|0 0|4 0.5499999999998721
5|9 9|5 1.0
-9| 0|-9 0.5846153846155465
-9| -1| 0.12307692307668024
-9| -1|-5 0.29230769230777326
0|-9 -4| 1.0
-1| -8| 0.22448979591791035
-1| -5|-1 0.7755102040820896
-4| 0|-4 1.0
0|-3 -10| 0.3333333333333333
0|-3 -3| 0.3333333333333333
0|-3 -3|0 0.3333333333333333
-10| 0| 0.03496225665473989
-10| 4| 0.030591974572918817
-10| 4|0 0.07787048073095706
-10| -1|-10 0.42828764402069214
-10| 4|0.4.-5.5 0.42828764402069214
-3| 5|-3 1.0
-3|0 0|-8 1.0
4|-5.5 0|4.-5.5 0.5
4|-5.5 -5|5 0.5
0|4.-5.5 4|0.4.-5.5 1.0
-5|-1.4 4| 0.5
-5|-1.4 -1|4 0.5
-1|4 4|0.4.-5.3 1.0
5|4 4|0.4.-5.3 0.40000000000012004
5|4 3| 0.59999999999988
-5|4 4|-5.4 1.0
-3|4 5|-3 0.5
-3|4 4|0.4.-5.4 0.5
-5|-1 -1|-10 1.0
-8| 0|-8 1.0
-5|0 4|-5.0 0.4782608695652153
-5|0 0|4.2 0.4782608695652153
-5|0 0|4 0.04347826086956937
4|-5.0 -5|4 1.0
4|0.4.-5.3 0|4.-5.3 1.0
3| 5| 1.0
4|-5.4 0|4.-5.4 1.0
4|0.4.-5.4 0|4.-5.4 1.0
-5|3 4|-5.3 0.5
-5|3 3| 0.5
4|-5.3 0|4.-5.3 1.0
