4 => 7 6
4 => 5 24
4 => 6 3
4 => 2 15
4 => 9 6
3 => 4 3
3 4 => 2 3
5 => 7 6
5 => 4 27
5 => 9 6
5 => 3 3
5 4 => 6 3
5 4 => 2 9
5 4 => 5 9
5 4 => 9 3
5 4 => 7 3
5 4 5 => 9 6
5 4 5 => 4 3
5 4 5 4 => 6 3
2 => 4 9
2 => 5 3
2 => 0 6
2 4 => 5 6
2 4 => 2 3
2 4 5 => 4 3
2 4 5 => 7 3
2 4 5 4 => 9 3
2 5 => 4 3
2 5 4 => 7 3
12 => 4 3
12 => 14 3
12 => 9 3
12 => 11 3
12 4 => 5 3
7 => 9 9
7 => 2 3
7 => 5 12
7 => 12 3
7 => 16 3
7 => 4 6
7 4 => 5 6
0 => 4 5
0 4 => 7 2
0 4 => 9 3
6 => 7 3
6 7 => 5 3
11 => 12 6
11 => 9 3
11 9 => 7 3
11 9 7 => 4 3
9 => 7 18
9 => 11 6
9 => 8 3
9 => 5 3
9 7 => 5 9
9 7 => 4 6
9 7 => 2 3
12 9 => 7 3
12 9 7 => 4 3
7 9 => 5 3
7 9 => 11 3
7 9 => 7 3
7 9 7 => 2 3
14 => 7 3
14 7 => 16 3
5 7 => 9 6
4 7 => 12 3
4 7 => 9 3
5 9 => 7 6
4 9 => 7 3
4 9 => 8 3
5 7 9 => 5 3
5 7 9 => 11 3
8 => 9 3
8 9 => 11 3
2 4 2 => 0 3
9 5 => 3 3
7 5 => 4 12
12 11 => 9 3
11 12 => 11 3
11 12 => 4 3
7 12 => 14 3
16 => 12 3
16 12 => 9 3
