-7 => -5 75
-7 => -4 61
-5 => -4 45
-5 => -7 30
-5 -4 => -7 45
-5 -4 -7 => -5 42
-5 -4 -7 => -4 1
-5 -7 => -4 30
-7 -4 => -7 61
-7 -4 -7 => -4 29
-7 -4 -7 => -5 32
-7 -4 -7 -5 => -7 30
-7 -4 -7 -5 => -4 2
-5 -7 -4 => -7 30
-5 -7 -4 -7 => -4 28
-5 -7 -4 -7 => -5 2
-5 -7 -4 -7 -5 => -4 2
-4 => -7 106
