-25 => -26 22
-25 => -20 18
-25 => 20 7
20 => -26 5
20 => -25 12
20 -25 => -26 12
-24 => -26 15
-24 => -9 61
-24 => -19 10
-24 => -15 4
-24 -26 => -9 6
-24 -26 => -24 6
-24 -26 => -25 2
-24 -26 => 20 1
-24 -26 -25 => 20 2
-26 => -25 33
-26 => 20 4
-26 => -24 26
-26 => -9 66
-26 => -19 5
-26 => -5 3
-26 => -15 2
-26 -25 => -20 18
-26 -25 => -26 9
-26 -25 => 20 6
-26 -25 -26 => -25 9
-26 -25 -26 -25 => -20 9
-17 => -25 1
-17 => 20 6
-17 => -19 4
-17 => -26 6
-17 => -15 1
-17 -26 => -25 3
-17 -26 => 20 3
-17 -26 -25 => 20 3
-17 -25 => 20 1
20 -26 => -25 5
-19 => -13 11
-19 => -26 4
-19 => -9 7
-19 => -15 23
-19 -26 => -19 1
-19 -26 => -9 2
-19 -26 => -5 1
-5 => -26 4
-5 => -9 1
-5 -26 => -9 4
-15 => -19 25
-15 => -17 1
-15 => -26 4
-15 => -13 1
-15 => -5 2
-15 -26 => -15 1
-15 -26 => -5 2
-15 -26 => -19 1
-9 => -26 73
-9 => -24 64
-9 => -19 1
-9 => -15 2
-9 -26 => -15 1
-9 -26 => -24 17
-9 -26 => -9 52
-9 -26 => -19 3
-26 -24 => -9 17
-26 -24 => -26 9
-26 -24 -26 => -24 6
-26 -24 -26 => -25 2
-26 -24 -26 => 20 1
-9 -24 => -15 4
-9 -24 => -9 44
-9 -24 => -26 6
-9 -24 => -19 10
-9 -24 -26 => -9 6
-25 -26 => -25 22
-20 => -16 18
-16 => -17 17
-16 => -15 1
-15 -17 => -19 1
-24 -19 => -15 9
-24 -19 => -9 1
-17 -15 => -19 1
-17 -15 -19 => -26 1
-9 -19 => -26 1
-19 -26 -19 => -26 1
-9 -26 -19 => -9 2
-9 -26 -19 => -13 1
-17 -19 => -13 3
-17 -19 => -15 1
-13 => -26 6
-13 => -19 1
-13 => -9 5
-13 -19 => -13 1
-26 -19 => -9 2
-26 -19 => -26 1
-26 -19 => -13 1
-26 -19 => -15 1
-26 -19 -13 => -19 1
-13 -26 => -25 1
-13 -26 => -9 2
-13 -26 => -24 3
-13 -26 -24 => -26 3
-24 -26 -24 => -26 6
-13 -9 => -26 5
-13 -9 -26 => -24 4
-13 -9 -26 => -9 1
-13 -9 -26 -24 => -9 4
-13 -9 -26 -24 -9 => -26 1
-13 -9 -26 -24 -9 => -24 3
-13 -9 -26 -24 -9 -24 => -19 3
-24 -15 => -26 2
-24 -15 => -5 2
-16 -15 => -17 1
-26 -15 => -19 1
-26 -15 => -13 1
-26 -9 => -24 38
-26 -9 => -26 27
-26 -9 => -19 1
-26 -9 -26 => -9 14
-26 -9 -26 => -24 13
-26 -9 -26 -9 => -24 14
-19 -9 => -26 7
