-7|-8.-12 -17| 0.2
-7|-8.-12 -19|-7 0.2
-7|-8.-12 -10|-7 0.2
-7|-8.-12 -5|-7.-8 0.2
-7|-8.-12 -8|-12 0.2
-17| -23| 0.005848071655336523
-17| -15|-17 0.1793408640969329
-17| -24| 0.11696143310673045
-17| -5|-17 0.2690112961452648
-17| -22|-17 0.2690112961452648
-17| -12|-17 0.044835216024300475
-17| -13|-17 0.05380225922905297
-17| -19| 0.011696143310673045
-17| -5| 0.012810061721190277
-17| -7|-8 0.024455572376844703
-17| -7| 0.0122277861884089
-19|-7 -7|-8 0.0638297872342019
-19|-7 -7| 0.3120567375887554
-19|-7 -20|-19.-7 0.4680851063828991
-19|-7 -17|-19 0.15602836879414367
-10|-7 -7|-3 0.31111111111108347
-10|-7 -7|-8 0.15555555555554174
-10|-7 -8|-10 0.1659259259258075
-10|-7 -13|-10.-7 0.22222222222229135
-10|-7 -7| 0.14518518518527598
-5|-7.-8 -7|-8.-13 0.4
-5|-7.-8 -7|-8 0.2
-5|-7.-8 -8|-5 0.2
-5|-7.-8 -3| 0.2
-8|-12 -12|-8.-12 0.7128712871285999
-8|-12 -12|-13.-12 0.07920792079198745
-8|-12 -12|-13 0.08910891089107499
-8|-12 -12| 0.11881188118833762
-23| -19| 0.021225029531841102
-23| -19|-15 0.1121894418111601
-23| -22| 0.043629227371085245
-23| -14| 0.19633152316972652
-23| -22|-23 0.26177536422604025
-23| -24|-12 0.26177536422604025
-23| -24| 0.024541440396215815
-23| -22|-19 0.07853260926789062
-15|-17 -19|-15 1.0
-24| -17|-24 0.6923076923079052
-24| -20|-24 0.30769230769209466
-22|-17 -17|-22 0.2499999999998125
-22|-17 -17|-10 0.7500000000001875
-12|-17 -17|-20 0.3684210526316633
-12|-17 -24|-12 0.09210526315805398
-12|-17 -13|-12 0.09210526315805398
-12|-17 -8|-12 0.32236842105235997
-12|-17 -10| 0.04605263157891646
-12|-17 -17|-19 0.07894736842095228
-13|-17 -17|-20 0.0632911392406409
-13|-17 -17|-22 0.1265822784809021
-13|-17 -17|-12 0.37974683544308596
-13|-17 -17|-18 0.1265822784809021
-13|-17 -9| 0.07594936708861719
-13|-17 -10|-13 0.07594936708861719
-13|-17 -12|-13 0.07594936708861719
-13|-17 -15|-13 0.07594936708861719
-19| -20|-19 0.14538310412573768
-19| -22|-19 0.12115258677144806
-19| -13| 0.006548788474125779
-19| -15|-19 0.24230517354289613
-19| -20|-22 0.24230517354289613
-19| -20|-12 0.24230517354289613
-5| -8|-5 0.5498694683447977
-5| -6| 0.05236852079474526
-5| -7|-5 0.24438643037522123
-5| -10| 0.011221825884584341
-5| -24| 0.017183420885774927
-5| -7| 0.1249703337148767
-7|-8 -8| 0.08333333333353704
-7|-8 -8|-7.-6 0.6111111111109754
-7|-8 -8|-7.-8 0.3055555555554877
-17|-19 -19|-13 0.5833333333335764
-17|-19 -19| 0.08333333333328471
-17|-19 -15|-17 0.24999999999985414
-17|-19 -5|-17 0.08333333333328471
-8|-10 -7|-8.-10 1.0
-13|-10.-7 -10|-7.-8.-10 1.0
-3| -8| 0.0055248618784480945
-3| -5| 0.0994475138120657
-3| -4| 0.2983425414364954
-3| -7|-3 0.2983425414364954
-3| -2| 0.2983425414364954
-17|-13 -12|-17 0.5487804878047442
-17|-13 -13|-17 0.14634146341459847
-17|-13 -13| 0.18292682926824808
-17|-13 -13|-10 0.12195121951240928
-13| -12|-13 1.0
-17|-20 -20|-19.-7 0.5405405405402484
-17|-20 -23| 0.09009009009022156
-17|-20 -20| 0.09009009009022156
-17|-20 -20|-19 0.1441441441442464
-17|-20 -20|-21 0.1351351351350621
-24|-12 -12|-13.-12 0.04469273743011232
-24|-12 -12|-13 0.016759776536322286
-24|-12 -12|-17.-8 0.4022346368714131
-24|-12 -20|-24 0.26815642458107614
-24|-12 -12| 0.26815642458107614
-13|-12 -12|-8.-10 0.10103458393386938
-13|-12 -12|-13.-12 0.03929122708539365
-13|-12 -15|-13 0.03214736761535744
-13|-12 -18| 0.03214736761535744
-13|-12 -12|-13 0.01473421015704914
-13|-12 -12|-15.-27 0.35362104376889647
-13|-12 -12|-10 0.23574736251271552
-13|-12 -12|-8 0.08840526094222412
-13|-12 -12| 0.03214736761535744
-13|-12 -12|-15 0.0707242087537793
-10| -13|-10 0.020098085368401485
-10| -12|-10 0.24117702442074548
-10| -2| 0.007382970135323037
-10| -8|-10 0.1479949922581436
-10| -11|-10 0.18088276831546865
-10| -12| 0.11305173019716791
-10| -12|-15 0.28941242930474986
-17|-22 -22| 0.3333333333333333
-17|-22 -24| 0.3333333333333333
-17|-22 -22|-15 0.3333333333333333
-17|-12 -12|-13 0.04000000000003072
-17|-12 -12| 0.9599999999999692
-9| -8|-9 0.2122079461348322
-9| -10|-9 0.3183119192020891
-9| -13|-8.-9 0.15915595960104456
-9| -8|-7 0.02652599326683015
-9| -13|-8 0.06366238384041784
-9| -8| 0.005894665170403164
-9| -8|-7.-8 0.15915595960104456
-9| -13| 0.01248282036086312
-9| -7| 0.007234361800056162
-9| -7|-5 0.03536799102241898
-10|-13 -5| 0.24324324324323796
-10|-13 -13|-10.-13 0.4864864864864759
-10|-13 -13| 0.24324324324323796
-10|-13 -13|-10 0.027027027027048064
-12|-13 -13|-10 1.0
-15|-13 -13| 1.0
-8|-9 -13|-8.-9 0.60000000000024
-8|-9 -12|-8 0.39999999999976005
-10|-9 -12|-10 1.0
-13|-8.-9 -16| 1.0
-8|-7 -13|-8 0.14851485148509855
-8|-7 -10|-8 0.04950495049501304
-8|-7 -7|-8 0.14851485148509855
-8|-7 -3| 0.04950495049501304
-8|-7 -17|-8 0.09900990099026372
-8|-7 -11|-8 0.04950495049501304
-8|-7 -7|-12 0.35643564356423646
-8|-7 -7| 0.09900990099026372
-13|-8 -20|-13 0.0967741935483715
-13|-8 -12|-13.-8 0.48387096774185745
-13|-8 -8| 0.0967741935483715
-13|-8 -8|-7.-5 0.3225806451613996
-8| -15|-8 0.1250000000001875
-8| -12|-8 0.1250000000001875
-8| -20|-8 0.749999999999625
-8|-7.-8 -7|-8.-10 1.0
-7|-5 -3|-7 0.25
-7|-5 -8|-7.-5 0.7500000000000001
-12|-8 -8|-5 0.38709677419344846
-12|-8 -8|-12.-8 0.38709677419344846
-12|-8 -7|-12 0.06451612903237045
-12|-8 -10| 0.06451612903237045
-12|-8 -15|-12 0.09677419354836211
-24|-17.-19 -15|-24 0.5
-24|-17.-19 -17|-19 0.5
-15|-24 -24| 0.5
-15|-24 -20|-15 0.5
-20|-15 -16|-20 0.19565217391296352
-20|-15 -19| 0.13043478260890323
-20|-15 -15|-16 0.08695652173900795
-20|-15 -15|-20 0.06521739130429509
-20|-15 -15|-20.-13 0.39130434782592705
-20|-15 -15| 0.13043478260890323
-17|-10 -10| 0.9000000000000901
-17|-10 -10|-12.-13 0.09999999999991001
-22| -20|-22 0.5
-22| -24|-22 0.5
-22|-15 -15|-20 0.06666666666662399
-22|-15 -15|-20.-13 0.399999999999904
-22|-15 -15| 0.533333333333472
-16| -13|-8 0.05984854504226926
-16| -15|-16 0.09974757507034902
-16| -20|-16 0.29924272521134626
-16| -13|-15 0.17954563512680777
-16| -15|-13 0.14962136260567313
-16| -13| 0.02933752207955138
-16| -12|-10 0.09974757507034902
-16| -12| 0.004675667581427285
-16| -15|-12 0.04987378753532413
-16| -13|-10 0.016624595845088092
-16| -15| 0.011735008831814567
-15|-16 -19|-15 0.37500000000000006
-15|-16 -12|-15 0.25
-15|-16 -13|-15 0.37500000000000006
-13|-15 -12|-13.-15 0.5555555555555556
-13|-15 -15| 0.4444444444444445
-15|-12 -12|-13 0.11111111111101234
-15|-12 -12|-13.-15 0.44444444444404935
-15|-12 -12| 0.14814814814831276
-15|-12 -19|-15 0.14814814814831276
-15|-12 -13|-15 0.14814814814831276
-19|-24 -12|-19 0.4
-19|-24 -24|-17.-24.-20 0.2
-19|-24 -24| 0.4
-12|-19 -19| 0.3333333333333333
-12|-19 -19|-12 0.3333333333333333
-12|-19 -13|-12 0.3333333333333333
-24|-17.-24.-20 -17|-24.-20 1.0
-19|-12 -17|-19 0.5
-19|-12 -12| 0.5
-20|-14 -17|-20 0.5
-20|-14 -14| 0.5
-20| -15|-20 0.045454545454632234
-20| -16|-20 0.27272727272724795
-20| -13|-20 0.27272727272724795
-20| -8|-20 0.27272727272724795
-20| -19| 0.08181818181817438
-20| -24|-20 0.05454545454544959
-20|-19 -19|-15 1.0
-15|-14 -17|-15 0.5
-15|-14 -14| 0.5
-17|-15 -19| 0.4285714285714898
