4 => 0 25
4 => -5 8
4 => 5 22
4 => -15 4
4 => -20 2
4 => -17 2
4 => -12 1
0 => 4 26
0 => -1 2
0 => 5 6
0 => -15 18
0 => -19 2
0 5 => -20 2
0 5 => 4 2
0 5 => -19 2
0 5 4 => -15 2
5 => 4 20
5 => 2 3
5 => -19 2
5 => -20 2
5 => -15 4
5 4 => -5 7
5 4 => 0 4
5 4 => 5 7
5 4 => -15 2
5 4 0 => 4 4
5 4 0 4 => 5 4
5 4 0 4 5 => 4 4
5 4 0 4 5 4 => -5 4
-17 => 4 1
-17 => 5 1
-17 => 2 1
-17 => -12 1
-17 4 => -17 1
2 => 4 2
2 => -15 1
2 => -17 2
2 4 => 0 2
-5 => 4 8
-5 4 => 0 8
-15 => 0 15
-15 => -8 8
-15 => 5 2
-15 => 4 1
-15 => 2 1
-15 4 => -17 1
-1 => 0 2
-1 => 4 4
-1 4 => -15 2
-1 4 => -20 2
-3 => 0 11
-3 0 => 5 4
-3 0 => 4 7
-3 0 4 => 0 7
0 4 => 5 15
0 4 => 0 10
-12 => -7 4
-12 => 4 2
-12 4 => -12 1
2 4 0 => 4 1
2 4 0 => -1 1
-3 0 4 0 => -19 2
-3 0 4 0 => -15 5
-5 4 0 => 4 8
-1 0 => 5 2
-15 0 => -15 12
-15 0 => 4 3
-7 => -3 4
-7 -3 => 0 4
-7 -3 0 => 5 4
-17 5 => -15 1
-15 5 => -15 2
5 4 5 => 4 3
5 4 5 => -15 1
5 4 5 => 2 3
5 4 5 4 => 5 3
5 4 5 4 5 => 2 3
0 -1 => 0 2
5 -15 => 4 1
5 -15 => 5 2
5 -15 => 2 1
4 0 => 4 16
4 0 => -15 5
4 0 => -19 2
4 0 => -1 2
4 0 -15 => -8 5
-8 => -3 8
-8 => -4 4
-13 => -8 4
-13 -8 => -4 4
-19 => -12 4
-20 => -13 4
-4 => -1 4
