-5 => -7 37
-5 => -9 1
-7 => -9 41
-7 => -5 10
-7 -5 => -7 9
-7 -5 => -9 1
-7 -5 -7 => -5 1
-7 -5 -7 => -9 8
-7 -5 -7 -5 => -9 1
-9 => -12 46
-9 => -7 8
-12 => -5 27
-12 => -9 12
-12 => -7 6
-12 -7 => -5 3
-12 -7 => -9 3
-12 -7 -9 => -7 3
-9 -7 => -9 4
-9 -7 => -5 4
-9 -7 -9 => -7 4
