-24 => -22 11
-24 => -27 4
-24 => -19 2
-24 => -28 2
-24 => -25 5
-24 => -36 2
-31 => -29 16
-31 => -34 5
-31 => -32 8
-31 => -30 2
-31 => -36 3
-31 => -41 1
-31 => -24 1
-31 -24 => -36 1
-29 => -27 12
-29 => -41 6
-29 => -36 5
-29 => -31 7
-29 => -25 2
-29 => -32 1
-29 => -28 1
-29 -25 => -24 2
-29 -25 -24 => -28 2
-20 => -32 3
-20 => -25 2
-20 => -22 6
-20 => -19 5
-20 => -27 1
-20 -25 => -24 2
-20 -25 -24 => -27 2
-36 => -29 2
-36 => -32 4
-36 => -24 4
-36 => -34 8
-36 => -31 2
-36 => -35 1
-36 -24 => -22 4
-27 => -32 7
-27 => -25 7
-27 => -22 4
-27 => -28 3
-27 => -24 3
-27 => -39 4
-27 => -34 1
-27 => -29 3
-27 => -26 1
-27 -24 => -27 2
-27 -24 => -22 1
-22 => -20 11
-22 => -34 2
-22 => -24 7
-22 => -23 1
-22 => -29 2
-22 => -25 1
-22 -24 => -25 5
-22 -24 => -19 2
-23 => -22 3
-23 -22 => -20 1
-23 -22 => -29 2
-24 -22 => -20 10
-24 -22 => -25 1
-27 -24 -22 => -25 1
-27 -22 => -34 2
-27 -22 => -24 2
-20 -22 => -24 5
-20 -22 => -23 1
-32 => -31 25
-32 => -34 9
-32 => -20 2
-32 => -39 3
-32 => -27 4
-32 => -30 3
-32 => -43 1
-32 -20 => -22 2
-19 => -34 2
-19 => -31 2
-19 => -20 2
-19 => -29 1
-19 -20 => -22 2
-25 => -24 10
-25 => -27 3
-25 => -32 1
-25 => -23 2
-25 => -20 2
-25 -20 => -27 1
-25 -20 => -32 1
-29 -32 => -34 1
-31 -32 => -34 8
-34 => -29 8
-34 => -32 21
-34 => -36 3
-34 => -27 1
-34 -32 => -31 14
-34 -32 => -43 1
-34 -32 => -30 2
-34 -32 => -39 3
-34 -32 => -27 1
-29 -32 -34 => -32 1
-29 -32 -34 -32 => -27 1
-27 -34 => -32 1
-27 -34 -32 => -30 1
-31 -36 => -34 2
-31 -36 => -35 1
-31 -36 -34 => -32 2
-31 -36 -34 -32 => -39 2
-41 => -36 7
-41 -36 => -34 1
-41 -36 => -29 2
-41 -36 => -24 4
-41 -36 -34 => -32 1
-41 -36 -34 -32 => -43 1
-30 => -32 2
-30 => -29 2
-30 => -28 1
-30 => -25 1
-30 -32 => -20 2
-27 -32 => -31 7
-36 -32 => -27 2
-36 -32 => -31 2
-25 -32 => -30 1
-25 -20 -32 => -27 1
-27 -32 -31 => -30 2
-27 -32 -31 => -34 4
-27 -32 -31 => -36 1
-32 -39 => -36 2
-32 -39 => -34 1
-32 -39 -34 => -32 1
-32 -39 -34 -32 => -31 1
-32 -39 -34 -32 -31 => -41 1
-19 -31 => -36 2
-29 -31 => -32 6
-29 -31 => -24 1
-22 -34 => -29 2
-22 -34 -29 => -36 2
-39 => -36 2
-39 => -34 6
-39 -34 => -32 4
-39 -34 => -29 2
-39 -34 -29 => -31 2
-34 -29 => -41 4
-34 -29 => -36 2
-34 -29 => -31 2
-27 -29 => -31 3
-22 -29 => -27 2
-30 -29 => -32 1
-30 -29 => -27 1
-36 -29 => -27 2
-19 -34 => -32 2
-19 -34 -32 => -31 2
-19 -34 -32 -31 => -29 2
-19 -34 -32 -31 -29 => -25 2
-31 -34 => -29 4
-31 -34 => -32 1
-31 -34 -32 => -31 1
-31 -34 -32 -31 => -29 1
-31 -34 -32 -31 -29 => -28 1
-36 -31 => -29 2
-36 -31 -29 => -41 2
-26 => -27 1
-26 -27 => -29 1
-28 => -27 7
-28 -27 => -32 3
-28 -27 => -29 1
-28 -27 => -24 2
-28 -27 => -25 1
-34 -27 => -39 1
-29 -27 => -25 4
-29 -27 => -32 4
-29 -27 => -39 1
-29 -27 => -29 1
-29 -27 => -26 1
-29 -27 => -34 1
-19 -29 => -27 1
-19 -29 -27 => -39 1
-32 -27 => -25 2
-32 -27 => -39 2
-20 -27 => -24 1
-24 -27 => -22 4
-25 -27 => -28 3
-36 -34 => -32 8
-32 -34 => -36 3
-32 -34 => -32 5
-32 -34 => -27 1
-29 -36 => -34 3
-29 -36 => -32 2
-34 -36 => -31 2
-34 -36 => -34 1
-39 -36 => -32 2
-22 -25 => -20 1
-32 -27 -25 => -32 1
-32 -27 -25 => -23 1
-30 -25 => -27 1
-24 -19 => -34 2
-31 -30 => -32 2
-43 => -30 1
-43 -30 => -25 1
-35 => -39 1
