4| 2|4 0.4
4| 2| 0.25
4| 0| 0.025
4| -5| 0.1
4| 0|-3.0 0.025
4| 2|0.-3.0 0.2
2|4 0|2.4 1.0
2| 0| 0.6428571428571429
2| -3| 0.10714285714285714
2| 3| 0.08928571428571429
2| 7| 0.017857142857142856
2| 0|2.4 0.14285714285714285
0| -5| 0.06896551724137931
0| -3|0 0.39655172413793105
0| -3| 0.5172413793103449
0| 2|0.2.3 0.017241379310344827
-5| -3|0 0.4666666666666667
-5| 0|2.4 0.06666666666666667
-5| -3|0.2.4 0.4666666666666667
0|-3.0 2|0.-3.0 1.0
0|2.4 -3|0.2.4 1.0
-3| -5| 0.5384615384615384
-3| 9| 0.07692307692307693
-3| 2|0.2.3 0.38461538461538464
3| 2|3 0.7
3| 2|0.-3.0 0.3
7| 9| 0.5
7| 2|0.2.3 0.5
-3|0 0|-3.0 1.0
9| 12| 1.0
2|3 0|2.3 1.0
0|2.3 2|0.2.3 1.0
