-23| -26| 0.1343283582089603
-23| -27| 0.5373134328358412
-23| -31| 0.283582089552155
-23| -18| 0.044776119403043484
-26| -23|-20 0.7500000000001875
-26| -23|-26 0.2499999999998125
-27| -23|-27 0.8571428571426122
-27| -31| 0.14285714285738776
-31| -22| 0.4615384615383905
-31| -20| 0.23076923076919525
-31| -23|-26 0.30769230769241424
-18| -23|-26 0.2499999999998125
-18| -12| 0.7500000000001875
-23|-20 -20| 1.0
