-3| -5| 0.03886925795052993
-3| 2| 0.028268551236751868
-3| -9| 0.31095406360423944
-3| -5|2 0.31095406360423944
-3| -8| 0.31095406360423944
-5| -8| 0.7142857142857143
-5| 0| 0.2857142857142857
2| -5|2 1.0
-9| -3|-1 1.0
0| -1| 1.0
-1| -3|-1 1.0
