0| 4|0 0.6
0| -1|0 0.2
0| -3|0 0.2
4|0 7| 1.0
-1|0 0|2 0.5
-1|0 -3|-1 0.5
-3|0 0|2 0.5
-3|0 -1|-3 0.5
7| 4| 0.5405405405405406
7| 6| 0.10810810810810811
7| 5| 0.02702702702702703
7| 4|7 0.21621621621621623
7| 9| 0.10810810810810811
-3|-1 -5|-3 1.0
2| 7| 0.03225806451612903
2| 0|2 0.12903225806451613
2| 4| 0.12903225806451613
2| -1| 0.3225806451612903
2| 4|6 0.12903225806451613
2| -1|4 0.25806451612903225
4| 10| 0.3333333333333333
4| -1|4 0.6666666666666666
-1| 0|-1 0.25
-1| -3|-1 0.25
-1| -5| 0.25
-1| -5|-10 0.25
-1|4 4|7 0.5
-1|4 4|7.4.7 0.5
6| 4|6 1.0
5| 7|5 1.0
4|7 7|4.7 1.0
10| 9| 0.3333333333333333
10| 4|7 0.3333333333333333
10| 4|7.4.0.-1 0.3333333333333333
0|-1 4|0.-1 0.5
0|-1 -1|-3 0.5
-5| -8| 1.0
4|0.-1 7|4.0.-1 1.0
-5|-3 -8| 1.0
7|4.7 4|7.4.7 1.0
-3| -1|-3 0.5
-3| -5|-3 0.5
-8| -10| 1.0
-10| -5|-10 1.0
7|4.0.-1 4|7.4.0.-1 1.0
