-21 => -36 1
-36 => 3 20
-36 => 0 82
-36 => -33 14
-36 => -29 23
-36 => -31 1
-36 => -5 1
-29 => 0 53
-29 => -38 32
-29 => -31 31
-29 => -33 9
-29 => -36 2
-29 0 => -36 30
-29 0 => -33 23
-29 0 -36 => 0 30
3 => -33 19
3 => -36 5
3 => -32 3
3 => 0 26
3 => -31 12
3 => -5 6
3 0 => -33 14
3 0 => -36 10
3 0 => -31 2
3 0 -36 => 0 10
3 0 -36 0 => -36 8
3 0 -36 0 => -31 1
3 0 -36 0 => -32 1
3 0 -36 0 -36 => -29 7
3 0 -36 0 -36 => 0 1
-29 0 -36 0 => -36 30
-29 0 -36 0 -36 => -33 12
-29 0 -36 0 -36 => 3 17
-29 0 -36 0 -36 => 0 1
-5 => 0 6
-5 => 3 2
-5 0 => -33 3
-5 0 => -36 3
-5 0 -36 => 0 3
-5 0 -36 0 => -36 1
-5 0 -36 0 => -31 2
-5 0 -36 0 -36 => -31 1
-31 => 3 31
-31 => 0 34
-31 => -29 38
-31 => -38 13
-31 => 2 11
-31 => -36 3
-31 => -32 1
-31 => -5 1
-31 => -7 1
-31 0 => -36 12
-31 0 => -18 1
-31 0 => -31 16
-31 0 => -7 3
-31 0 => 3 1
-31 0 => -29 1
-31 0 -36 => 0 12
-31 0 -36 0 => -36 12
-31 0 -36 0 -36 => -29 12
-29 -36 => 0 2
-29 -36 0 => -36 2
-29 -36 0 -36 => -5 1
-29 -36 0 -36 => -33 1
-31 -36 => 0 3
-31 -36 0 => -36 2
-31 -36 0 => 3 1
-31 -36 0 -36 => -29 2
3 -36 => 0 5
-21 -36 => 3 1
0 => -36 129
0 => -33 93
0 => -31 39
0 => 3 8
0 => -32 4
0 => -29 11
0 => -7 3
0 => -18 1
-33 => 0 62
-33 => -38 2
-33 => 2 20
-33 => -32 6
-33 => -29 23
-33 => 3 10
-33 => -31 11
-33 => -7 1
-33 -29 => 0 23
-33 -29 0 => -33 23
-36 -29 => 0 23
-36 -29 0 => -36 23
-38 => 2 2
-38 => 0 17
-38 => -31 23
-38 => -32 4
-38 => -29 24
-38 0 => -31 17
3 -31 => 0 12
3 -31 0 => -36 12
-38 -31 => -29 4
-38 -31 => 0 18
-38 -31 => -7 1
-38 -31 0 => -31 15
