-15|-19 -19| 1.0
-19| -24| 0.1655629139075611
-19| -20| 0.03973509933773519
-19| -13| 0.5960264900660278
-19| -15| 0.19867549668867596
-24| -15| 0.5248950209956066
-24| -26| 0.44991001799659414
-24| -20| 0.025194961007799197
-20| -13| 1.0
-15| -26| 0.06410256410261464
-15| -20| 0.2307692307692973
-15| -13| 0.7051282051280879
-26| -20| 1.0
