-8 => -10 5
-8 => -34 112
-8 => -30 112
-8 => -31 20
-8 => -27 20
-8 => -7 36
-8 => -3 36
-7 => -34 32
-7 => -8 4
-7 -8 => -3 4
-29 => -10 18
-29 => -34 2
-29 -34 => -8 2
-29 -34 -8 => -7 2
-34 => -10 104
-34 => -8 109
-34 => -29 2
-34 -8 => -30 107
-34 -8 => -7 2
-8 -10 => -8 1
-8 -10 => -5 4
-8 -10 -8 => -34 1
-10 => -8 58
-10 => -30 107
-10 => -29 18
-10 => -34 50
-10 => -5 36
-10 -8 => -31 20
-10 -8 => -7 34
-10 -8 => -34 4
-30 => -8 112
-30 => -10 107
-30 -10 => -30 3
-30 -10 => -34 50
-30 -10 => -8 54
-30 -10 -30 => -10 3
-30 -10 -30 -10 => -8 3
-30 -10 -30 -10 -8 => -34 3
-7 -34 => -8 32
-7 -34 -8 => -30 32
-7 -34 -8 -30 => -8 32
-7 -34 -8 -30 -8 => -34 32
-30 -8 => -34 56
-30 -8 => -3 32
-30 -8 => -30 4
-30 -8 => -27 20
-8 -34 => -8 55
-8 -34 => -10 54
-8 -34 => -29 2
-8 -34 -8 => -30 55
-8 -34 -8 -30 => -8 55
-8 -34 -8 -30 -8 => -3 32
-8 -34 -8 -30 -8 => -27 20
-8 -34 -8 -30 -8 => -30 3
-10 -8 -34 => -8 3
-10 -8 -34 -8 => -30 3
-10 -8 -34 -8 -30 => -8 3
-10 -8 -34 -8 -30 -8 => -30 3
-3 => -8 36
-3 -8 => -34 32
-3 -8 => -10 4
-7 -8 -3 => -8 4
-7 -8 -3 -8 => -10 4
-27 => -8 20
-27 -8 => -34 20
-29 -10 => -30 18
-29 -10 -30 => -10 18
-29 -10 -30 -10 => -34 18
-5 => -10 36
-5 -10 => -30 32
-5 -10 => -8 3
-5 -10 -30 => -10 32
-5 -10 -30 -10 => -34 32
-8 -34 -10 => -5 32
-8 -34 -10 => -30 4
-8 -34 -10 => -29 18
-8 -34 -10 -30 => -10 4
-8 -34 -10 -30 -10 => -30 3
-8 -34 -10 -30 -10 => -8 1
-34 -10 => -29 18
-34 -10 => -30 54
-34 -10 => -5 32
-34 -10 -30 => -10 54
-34 -10 -30 -10 => -8 51
-34 -10 -30 -10 => -30 3
-8 -10 -5 => -10 4
-8 -10 -5 -10 => -8 3
-30 -8 -34 => -10 4
-30 -8 -34 => -8 52
-30 -8 -34 -10 => -30 4
-27 -8 -34 => -10 18
-27 -8 -34 => -29 2
-27 -8 -34 -10 => -29 18
-10 -34 => -10 50
-10 -34 -10 => -30 50
-8 -30 => -8 112
-10 -30 => -10 107
-31 => -34 20
-31 -34 => -8 20
-30 -8 -30 => -8 4
-30 -8 -30 -8 => -34 4
-30 -8 -30 -8 -34 => -10 4
-3 -8 -34 => -10 32
-34 -29 => -34 2
