-16| -28| 0.8846153846153846
-16| -15| 0.06923076923076923
-16| -13| 0.007692307692307693
-16| -28|-15 0.038461538461538464
-28| -15| 0.18181818181818182
-28| -13| 0.7272727272727273
-28| -16|-15 0.09090909090909091
-15| -16|-15 0.5714285714285714
-15| -28|-15 0.2857142857142857
-15| -13| 0.14285714285714285
-13| -28|-13 1.0
