-13 => -12 10
-13 => -15 10
-13 => -10 9
-13 => -9 1
-13 => -11 1
-13 => -17 1
-13 => -16 1
-1 => -3 14
-1 => 0 8
-1 => 2 18
-1 => -7 4
-1 => -4 2
-1 => -5 2
-1 => -13 1
-1 => 1 1
-1 => -6 1
-1 -13 => -9 1
-10 => -8 14
-10 => -12 19
-10 => -7 16
-10 => -11 1
-10 => -5 2
-10 => -13 2
-10 => -15 1
-10 => -6 1
-10 => -23 1
-10 -13 => -16 1
-10 -13 => -17 1
-9 => -6 1
-9 => -8 2
-9 => -13 1
-9 => -5 1
-9 => -10 1
-9 -13 => -11 1
-17 => -12 8
-17 => -18 3
-17 => -15 4
-17 => -19 6
-17 => -5 1
-17 => -13 4
-17 => -14 1
-17 -13 => -10 4
-17 -12 => -13 3
-17 -12 => -8 4
-17 -12 => -9 1
-17 -12 -13 => -12 3
-10 -12 => -13 12
-10 -12 => -8 4
-10 -12 => 0 1
-10 -12 => -7 2
-10 -12 -13 => -15 10
-10 -12 -13 => -10 1
-10 -12 -13 => -12 1
-15 => -17 12
-15 => -12 5
-15 => -10 3
-15 => -13 4
-15 => -14 1
-15 => -16 2
-15 => -11 1
-15 -13 => -12 3
-15 -13 => -10 1
-12 => -10 9
-12 => -13 18
-12 => -7 2
-12 => -8 16
-12 => 0 2
-12 => -6 1
-12 => -14 1
-12 => -9 1
-12 => -24 1
-15 -12 => -8 1
-15 -12 => -13 2
-15 -12 => -6 1
-15 -12 => -14 1
0 => -2 2
0 => 4 16
0 => -1 23
0 => -5 7
0 => 2 4
0 => 5 2
0 => -3 3
0 => -12 2
0 => -4 1
0 => 3 1
0 -12 => -8 2
-9 -10 => -12 1
-9 -10 -12 => 0 1
-7 => -5 9
-7 => -8 18
-7 => -3 13
-7 => -12 5
-7 => -10 1
-7 => -9 1
-7 => -20 1
-7 => -19 1
-7 => -17 3
-7 -12 => -8 3
-7 -12 => 0 1
-7 -12 => -13 1
-14 => -15 2
-14 => -12 1
-14 -12 => -10 1
-13 -12 => -10 8
-13 -12 => -24 1
-13 -12 => -8 1
-13 -10 => -12 3
-13 -10 => -7 4
-13 -10 => -15 1
-13 -10 => -5 1
-8 => -10 25
-8 => -7 9
-8 => -5 20
-8 => -12 1
-8 => -6 4
-8 => -9 2
-8 => -4 2
-8 => -13 1
-8 => -19 1
-8 -13 => -10 1
-8 -13 -10 => -15 1
-6 => -5 4
-6 => -4 1
-6 => -3 5
-6 => -10 2
-6 => -8 7
-6 => -18 1
-6 => -1 1
-6 -10 => -5 1
-6 -10 => -8 1
-5 => -7 19
-5 => -3 10
-5 => 0 8
-5 => -8 1
-5 => -6 8
-5 => -1 10
-5 => -10 5
-5 => -17 4
-5 => -2 3
-5 -10 => -7 4
-5 -10 => -6 1
-7 -10 => -13 1
-7 -8 => -10 12
