-30| -14| 0.65625
-30| -8| 0.022321428571428572
-30| -16| 0.017857142857142856
-30| -28|-30 0.08928571428571429
-30| -28| 0.10714285714285714
-30| -28|-14 0.10714285714285714
-14| -16| 0.06756756756756757
-14| -28|-14 0.32432432432432434
-14| -28| 0.28378378378378377
-14| -8| 0.05405405405405406
-14| -28|-30 0.2702702702702703
-8| -28| 1.0
