4 => 9 0.5
4 => 5 0.5
11 => 10 1.0
-3 => -5 1.0
7 => 9 0.25
7 => 8 0.25
7 => 3 0.25
7 => -3 0.25
10 => 11 0.333333333333
10 => 3 0.333333333333
10 => 12 0.333333333333
-2 => 0 1.0
-6 => -7 1.0
9 => 8 0.333333333333
9 => 3 0.333333333333
9 => 10 0.333333333333
6 => 2 0.5
6 => 7 0.5
-5 => -7 0.333333333333
-5 => -3 0.666666666667
-10 => 6 1.0
3 => 8 0.333333333333
3 => 7 0.666666666667
-7 => -10 0.5
-7 => -6 0.5
0 => 2 0.5
0 => 4 0.5
-1 => -2 1.0
2 => 0 0.333333333333
2 => -1 0.333333333333
2 => 7 0.333333333333
8 => 9 0.333333333333
8 => 10 0.333333333333
8 => 4 0.333333333333
5 => 6 1.0
