-5|4.-5 4|-5.4.-5 0.11111111111100001
-5|4.-5 4|-5 0.3333333333333333
-5|4.-5 4|-5.2 0.3333333333333333
-5|4.-5 4|-5.4.5 0.22222222222233334
4|-5.4.-5 5|4 1.0
4|-5 5|4 0.1481481481479671
4|-5 7|4 0.03703703703699177
4|-5 0|4 0.8148148148150413
4|-5.4.5 7|4 1.0
5|4 4| 0.111111111111
5|4 4|5 0.888888888889
0| 5|0 0.29213483146072833
0| 4|0 0.2696629213483983
0| -3|0 0.43820224719087336
5|0 0|5 0.49999999999975
5|0 4|5 0.08333333333345833
5|0 9| 0.08333333333345833
5|0 -5| 0.3333333333333333
4|0 -5| 0.3076923076925
4|0 -3| 0.1923076923075
4|0 0|4 0.5
-3|0 4|-3 0.5
-3|0 0|-1 0.5
0|5 5| 1.0
4|5 5| 1.0
9| 7|9 0.4791666666666736
9| 5|9 0.4791666666666736
9| 5| 0.04166666666665269
-5| 4|-5 0.08245379108184049
-5| 2|-5 0.2267479254752881
-5| 5|7 0.4534958509505762
-5| 4| 0.1387163779377433
-5| 5| 0.09858605455455197
-3| 5|-3 0.5
-3| 4|-3 0.5
0|4 4| 0.5
0|4 4|-3 0.5
5|4.7 0|5.4 0.5
5|4.7 4|7 0.5
0|5.4 5|0.5.4 0.5
0|5.4 5|4 0.5
4|7 7| 1.0
5|0.5.4 9| 1.0
12| 7|12 0.49253731343308577
12| 9| 0.3283582089550622
12| 7| 0.17910447761185208
7|12 4|7 1.0
-5|4.5 4|-5.4.5 0.40000000000012004
-5|4.5 4|5 0.59999999999988
7|4 4| 0.40000000000012004
7|4 4|7 0.19999999999976
7|4 -1| 0.40000000000012004
2|-5 -5|2 0.5
2|-5 -1| 0.5
5|7 7| 1.0
4| -3| 0.10526315789511358
4| 2|4 0.8947368421048865
-5|2 4|-5.2 1.0
-1| 0|-1 0.4583333333333715
-1| 2|-1 0.4583333333333715
-1| 7| 0.08333333333325695
7|2 5|7 0.3333333333333333
7|2 2| 0.3333333333333333
7|2 2|4 0.3333333333333333
2| -3|2 0.4444444444444444
2| -5|2 0.4444444444444444
2| -1| 0.1111111111111111
2|4 4|5 1.0
-3|2 2|-1 0.5
-3|2 4|-3 0.5
5|-3 0|5 1.0
7|9 9|7 1.0
5|9 9|7 1.0
9|7 7| 1.0
