-5| -3| 0.6842105263157895
-5| -12| 0.02631578947368421
-5| -10|-5 0.18421052631578946
-5| -8|-5 0.07894736842105263
-5| -12|-10.-8 0.02631578947368421
-3| -12| 0.23076923076923078
-3| -10| 0.07692307692307693
-3| -5|-10 0.6923076923076923
-12| -10|-12 0.4090909090909091
-12| -8| 0.06818181818181818
-12| -10| 0.45454545454545453
-12| -8|-5 0.06818181818181818
-10|-5 -8| 1.0
-8|-5 -5|-3.-5.-3.-5.-6 1.0
-10| -8| 0.8888888888888888
-10| -5|-10 0.1111111111111111
-5|-10 -10|-5.-10 1.0
-10|-12 -8| 1.0
-8| -10|-8 1.0
-6| -5|-6 0.3333333333333333
-6| -8| 0.3333333333333333
-6| -8|-10.-5.-10 0.3333333333333333
-5|-6 -3|-5.-6 1.0
-3|-5.-6 -5|-3.-5.-6 1.0
-10|-8 -12|-10.-8 0.07692307692307693
-10|-8 -5|-10 0.9230769230769231
-10|-5.-10 -8|-10.-5.-10 1.0
-5|-3.-5.-6 -3|-5.-3.-5.-6 1.0
-3|-5.-3.-5.-6 -5|-3.-5.-3.-5.-6 1.0
