-5| -14| 0.029411764705882353
-5| -24|-5 0.11764705882352941
-5| 7|-5 0.058823529411764705
-5| -17|-5 0.14705882352941177
-5| -22|-5 0.35294117647058826
-5| 2|-5 0.029411764705882353
-5| 5|-5 0.08823529411764706
-5| -29|-5 0.058823529411764705
-5| -18|-5 0.029411764705882353
-5| -10|-5 0.029411764705882353
-5| -3|-5 0.029411764705882353
-5| 19|-5 0.029411764705882353
-14| -22| 0.3333333333333333
-14| 7|-14 0.16666666666666666
-14| -5|-22 0.16666666666666666
-14| -22|-5 0.3333333333333333
-24|-5 -5|4 0.08695652173913043
-24|-5 -5|0 0.17391304347826086
-24|-5 -5|-11 0.13043478260869565
-24|-5 5|-24 0.17391304347826086
-24|-5 7|-24 0.34782608695652173
-24|-5 2|-24 0.08695652173913043
7|-5 -5|4 0.16666666666666666
7|-5 -5|-24 0.3333333333333333
7|-5 -22|7.-5 0.16666666666666666
7|-5 -29|7 0.16666666666666666
7|-5 -17|7 0.16666666666666666
-17|-5 -5|-20 0.46153846153846156
-17|-5 -5|-17 0.07692307692307693
-17|-5 7|-17.-5 0.3076923076923077
-17|-5 -18|-17 0.15384615384615385
-22|-5 -5|2 0.3333333333333333
-22|-5 -5|-25 0.08333333333333333
-22|-5 7|-22 0.5
-22|-5 -17|-22 0.08333333333333333
2|-5 -5|-17 0.5
2|-5 -17|2 0.5
5|-5 -5|7 0.3333333333333333
5|-5 -5|29 0.16666666666666666
5|-5 7|5 0.5
-29|-5 -5|-29 0.14285714285714285
-29|-5 -5|-17 0.2857142857142857
-29|-5 -17|-29 0.14285714285714285
-29|-5 -24|-29 0.42857142857142855
-18|-5 -5|4 0.5
-18|-5 7|-18 0.5
-10|-5 -5|-10 0.5
-10|-5 7|-10 0.5
-3|-5 -5|-18 0.5
-3|-5 -27| 0.5
19|-5 -5|-18 0.5
19|-5 4|19 0.5
-22| -25| 0.4444444444444444
-22| -5|-22 0.037037037037037035
-22| 7|-22 0.1111111111111111
-22| -17|-22 0.07407407407407407
-22| 2|-22 0.07407407407407407
-22| 4|-22 0.037037037037037035
-22| -18|-22 0.037037037037037035
-22| -10|-22 0.037037037037037035
-22| -11|-22 0.037037037037037035
-22| -15|-22 0.037037037037037035
-22| -7|-22 0.037037037037037035
-22| 12|-22 0.037037037037037035
7|-14 -17|7.-14 1.0
-5|4 4|-24 0.6
-5|4 4|-20 0.4
-5|0 -22|-5.0 0.3333333333333333
-5|0 0|-24 0.16666666666666666
-5|0 0|-12 0.16666666666666666
-5|0 0|-25 0.3333333333333333
-5|-11 -11|-12 1.0
5|-24 7|5 0.5
5|-24 -24|-5.7 0.5
7|-24 5| 0.05263157894736842
7|-24 -29|7.-24 0.10526315789473684
7|-24 -24|7 0.3157894736842105
7|-24 -22|7 0.3157894736842105
7|-24 -10|7 0.10526315789473684
7|-24 -5|7 0.05263157894736842
7|-24 -13|7 0.05263157894736842
2|-24 -24|3 0.25
2|-24 7|2 0.5
2|-24 12|2 0.25
-5|-24 -24|-29 1.0
-22|7.-5 -25|-22.7 1.0
-29|7 7|5 0.36363636363636365
-29|7 -22|-29 0.45454545454545453
-29|7 -5|-29 0.09090909090909091
-29|7 -18|-29 0.09090909090909091
-17|7 7|-22 0.21739130434782608
-17|7 7|-17 0.21739130434782608
-17|7 7|-17.7 0.13043478260869565
-17|7 -24|-17 0.08695652173913043
-17|7 -5|-17 0.2608695652173913
-17|7 -10|-17 0.043478260869565216
-17|7 -11|-17 0.043478260869565216
-5|-17 -22|-5.-17 0.5
-5|-17 -17|-25 0.25
-5|-17 -17|-15 0.25
-18|-17 -17|-19 1.0
-5|2 2|-25 1.0
-5|-25 -25|-22.-29.7.-24 1.0
7|-22 -24|7.-22 0.42857142857142855
7|-22 -12|7.-22 0.2857142857142857
7|-22 -29|7.-22 0.2857142857142857
-17|-22 7|-17 0.5
-17|-22 -22|-5.-17 0.5
