2 => 0 3
2 => -1 6
2 => 5 9
2 => -5 3
2 => 4 3
5 => 9 3
5 => 4 18
5 => 2 6
5 => 7 3
5 => -5 18
5 => -3 3
5 2 => -1 6
5 4 => -5 3
5 4 => 2 9
5 4 => 5 6
5 4 2 => -5 3
5 4 2 => 5 6
-5 => 4 30
-5 => 5 15
-5 => 0 3
-5 4 => -5 21
-5 4 => 5 3
-5 4 => 2 5
-5 4 2 => 4 3
-5 4 2 => 0 2
0 => 5 3
0 => 2 3
0 2 => 5 3
2 5 => 4 6
2 5 => 2 3
-3 => 4 3
-3 4 => 5 3
-3 4 5 => -5 3
-5 4 5 => -5 3
-1 => 5 3
-1 => 4 3
-1 4 => 5 3
-1 4 5 => 4 3
2 4 => 5 3
2 4 5 => -5 3
5 4 5 => 2 3
5 4 5 => 7 3
-1 5 => 4 3
7 => 5 3
7 => 9 3
7 5 => 4 3
-5 5 => 4 3
-5 5 => -3 3
-5 5 => -5 9
0 5 => 9 3
9 => 7 3
9 => 11 3
4 => 5 18
4 => -5 24
4 => 2 14
-5 5 4 => 2 3
7 5 4 => 5 3
-1 5 4 => 5 3
2 5 4 => 2 6
4 5 => 4 3
4 5 => 2 3
4 5 => 7 3
4 5 => -5 9
4 5 -5 => 4 9
4 5 -5 4 => -5 9
11 => 12 6
12 => 14 3
12 => 17 3
12 => 21 3
12 => 19 3
12 => 16 3
12 => -5 3
14 => 16 3
14 => 12 3
14 => 11 3
14 12 => 17 3
11 12 => 16 3
11 12 => 14 3
12 16 => 12 3
12 16 12 => -5 3
16 => 14 3
16 => 12 9
16 12 => -5 3
16 12 => 19 3
16 12 => 21 3
12 14 => 16 3
16 14 => 12 3
17 => 21 3
17 => 14 3
17 14 => 11 3
14 16 => 14 3
21 => 19 6
21 => 23 3
12 21 => 23 3
19 => 18 3
19 => 16 6
19 => 17 3
12 19 => 17 3
18 => 21 3
23 => 24 3
24 => 19 3
4 -5 => 4 12
4 -5 => 5 12
4 -5 4 => 5 3
4 -5 4 => -5 6
4 -5 4 => 2 3
4 -5 4 -5 => 5 6
5 4 -5 => 5 3
5 -5 => 0 3
5 -5 => 5 3
5 -5 => 4 12
5 -5 5 => -5 3
5 -5 5 -5 => 0 3
