-8| -12| 0.16666666666666666
-8| -19|-8 0.3333333333333333
-8| -7| 0.16666666666666666
-8| -24| 0.16666666666666666
-8| -24|-7 0.16666666666666666
-12| -24| 1.0
-19|-8 -10| 1.0
-7| -24|-7 1.0
-24| -17|-24 1.0
-10| -22|-10 0.5
-10| -17|-10 0.5
-19| -10| 0.0625
-19| -22| 0.375
-19| -24| 0.375
-19| -24|-29 0.1875
-22| -15| 0.0625
-22| -17| 0.75
-22| -29| 0.1875
-22|-10 -15| 1.0
-17|-10 -7| 1.0
-15| -17|-15 1.0
-17| -7| 0.1
-17| -24| 0.9
-29| -27| 0.25
-29| -24|-29 0.5
-29| -22|-27 0.25
-17|-15 -7| 1.0
-27| -22|-27 0.2
-27| -24| 0.4
-27| -24|-17.-24 0.4
-17|-24 -24|-17.-24 1.0
