4 => 2 14
4 => -1 6
4 => 3 6
3 => 2 6
3 => 4 2
3 4 => 3 2
-3 => -5 7
-3 => 4 2
-3 4 => 3 2
2 => 4 15
2 => -3 7
2 => 7 7
2 => 0 24
2 => 3 2
2 => -1 1
4 2 => 4 13
4 2 => -1 1
0 => -1 16
0 => 2 18
0 => -3 2
0 2 => 0 14
0 2 => 4 2
0 2 => 3 2
-1 => 2 14
-1 => 0 12
-1 => -8 4
-1 => 4 3
-1 2 => -3 7
-1 2 => 7 7
7 => 6 4
7 => 2 3
7 2 => 0 3
3 2 => 0 6
-5 => -1 7
-5 -1 => 2 7
0 -1 => 0 12
0 -1 => -8 4
-8 => -1 4
-8 -1 => 4 3
4 -1 => 2 6
0 -3 => 4 2
6 => 4 3
6 => 2 1
-1 0 => 2 12
0 2 0 => -1 12
0 2 0 => -3 2
2 0 => -1 16
2 0 => -3 2
2 0 => 2 6
2 0 2 => 4 2
2 0 2 => 0 2
2 0 2 => 3 2
2 0 2 0 => -3 2
2 3 => 4 2
