-25 => -14 1
-25 => -17 1
-14 => -25 1
-14 => -17 7
-25 -14 => -25 1
-20 => -23 7
-20 => -26 34
-20 => -22 27
-20 => -16 44
-20 => -17 3
-20 => 12 12
-20 => 11 18
12 => -16 3
12 => -20 9
12 => -22 2
12 -20 => -16 9
-22 => -20 33
-22 => -26 6
-22 => -16 7
-22 => 11 11
-22 -20 => -16 14
-22 -20 => -26 16
-22 -20 => 11 2
-22 -20 => -22 1
-13 => -20 12
-13 -20 => -22 8
-13 -20 => 12 3
-13 -20 => -16 1
-17 => -21 1
-17 => -13 11
-17 => -23 14
-17 => -20 2
-17 => -26 1
-17 -20 => -17 2
-20 -26 => -20 30
-20 -26 => 12 2
-20 -26 => -23 1
-20 -26 => -17 1
-20 -26 -20 => -26 12
-20 -26 -20 => -16 15
-20 -26 -20 => -23 2
-20 -26 -20 => -22 1
11 => -26 8
11 => -20 21
11 => -22 3
11 => -16 8
11 => -17 2
11 -26 => -20 7
11 -26 -20 => -26 2
11 -26 -20 => 12 2
11 -26 -20 => 11 3
-16 => -20 16
-16 => -26 14
-16 => -22 19
-16 => 11 13
-16 -26 => -22 6
-16 -26 => -20 8
-16 -26 -20 => -22 8
-23 => -20 3
-23 => -26 6
-23 => -14 1
-23 => -17 12
-23 -26 => -17 4
-23 -26 => -20 2
-23 -26 -20 => -23 2
-17 -26 => -20 1
-17 -26 -20 => -17 1
11 -20 => 12 7
11 -20 => 11 11
11 -20 => -16 3
-26 => -20 48
-26 => -23 1
-26 => -13 1
-26 => -22 6
-26 => -14 6
-26 => -17 5
-26 => 12 2
-26 -20 => -23 4
-26 -20 => -26 14
-26 -20 => 12 2
-26 -20 => -22 9
-26 -20 => -16 15
-26 -20 => 11 3
-26 -20 => -17 1
-26 -20 11 => -20 3
-26 -20 11 -20 => -16 3
-22 11 => -20 8
-22 11 => -26 3
-22 11 -20 => 12 7
-22 11 -20 => 11 1
-22 -16 => -20 4
-22 -16 => 11 3
-22 -16 -20 => -26 1
-22 -16 -20 => -16 1
-22 -16 -20 => 11 2
-16 -20 => -22 9
-16 -20 => -26 3
-16 -20 => -16 2
-16 -20 => 11 2
-23 -20 => -26 1
-23 -20 => -23 2
-26 -23 => -14 1
-20 -23 => -26 4
-20 -23 => -20 3
-21 => -26 1
-21 -26 => -13 1
11 -26 -20 -26 => 12 2
-23 -20 -26 => -23 1
-22 -26 => -14 6
-14 -17 => -13 6
-14 -17 => -21 1
-26 -17 => -23 4
-26 -17 => -20 1
11 -17 => -26 1
11 -17 => -20 1
-20 -17 => -23 3
12 -22 => -16 2
-16 -22 => 11 11
-16 -22 => -20 8
11 -22 => -16 3
-26 -22 => -26 6
-20 -22 => -20 25
-20 -22 => -16 2
11 -16 => 11 4
11 -16 => -22 4
12 -16 => -22 3
-20 -22 -20 => -26 15
-20 -22 -20 => -16 9
-20 -22 -20 => -22 1
-20 -22 -20 -16 => -26 8
-20 -22 -20 -16 => -20 1
11 -20 -16 => -22 3
12 -20 -16 => 11 6
12 -20 -16 => -22 3
-26 -20 12 => -22 2
-13 -20 12 => -16 3
-20 11 => -16 8
-20 11 => -20 7
-20 11 => -22 3
-16 11 => -17 2
-16 11 => -20 6
-16 11 => -26 5
-20 -16 => -20 12
-20 -16 => -26 14
-20 -16 => -22 12
-20 -16 => 11 6
-20 -16 11 => -20 6
12 -16 -22 => 11 3
12 -16 -22 11 => -26 3
