-22|-36 -24|-22 0.5
-22|-36 -36| 0.5
-24|-22 -22|-27 0.09589041095889886
-24|-22 -22|-29 0.19178082191779772
-24|-22 -27|-24 0.05479452054788741
-24|-22 -25| 0.328767123287708
-24|-22 -22| 0.328767123287708
-36| -29|-24 0.02502994011974811
-36| -29|-24.-32 0.3003592814370975
-36| -29| 0.007904191616770466
-36| -32|-36 0.3003592814370975
-36| -27|-36 0.3003592814370975
-36| -31| 0.02502994011974811
-36| -32| 0.0409580838324407
-22|-27 -25|-22 0.375
-22|-27 -27|-22 0.5
-22|-27 -27| 0.125
-22|-29 -29|-22 0.25
-22|-29 -29| 0.25
-22|-29 -29|-25 0.5
-25| -29|-25 0.5
-25| -27|-25 0.5
-31|-27 -27|-31 0.4166666666666667
-31|-27 -27| 0.4166666666666667
-31|-27 -27|-32 0.16666666666666669
-27|-31 -31| 0.5
-27|-31 -24|-27 0.5
-27| -24|-27 0.6086956521735796
-27| -32|-27 0.3913043478264204
-27|-32 -32| 0.0858895705521986
-27|-32 -24|-27 0.0858895705521986
-27|-32 -32|-27 0.8282208588956027
-31| -32|-31 1.0
-24|-27 -22|-24 0.7999999999999999
-24|-27 -27|-24 0.19999999999999998
-27|-29 -22|-27 0.4666666666666977
-27|-29 -29|-32 0.06666666666660444
-27|-29 -29| 0.4666666666666977
-29|-32 -32|-36 0.8750000000001094
-29|-32 -32| 0.12499999999989062
-25|-22 -29|-25 0.5
-25|-22 -22| 0.5
-27|-22 -22|-24 0.42857142857142855
-27|-22 -22| 0.5714285714285714
-32|-29 -36| 0.1309352517985721
-32|-29 -27|-32 0.1309352517985721
-32|-29 -29|-27.-24 0.2618705035971442
-32|-29 -29|-27 0.12086330935240722
-32|-29 -29|-32 0.22446043165473242
-32|-29 -29| 0.1309352517985721
-29|-27.-24 -27|-24 1.0
-29|-27 -31|-29 0.269230769231
-29|-27 -27|-25 0.5
-29|-27 -27| 0.230769230769
-29|-24 -24|-29 0.3436754176610166
-29|-24 -22|-29 0.23627684964218518
-29|-24 -24|-27 0.42004773269679807
-29|-24.-32 -24|-32 1.0
-32|-27 -27|-24 0.2533936651581768
-32|-27 -27|-36 0.696832579185683
-32|-27 -24|-32 0.049773755656140124
-28| -32|-28 0.508250825082629
-28| -24| 0.2541254125413145
-28| -32| 0.09240924092402196
-28| -32|-27 0.1452145214520345
-24| -22|-24 0.1843229288899288
-24| -27|-24 0.06702651959634445
-24| -25| 0.15179535320334064
-24| -29|-24 0.4915278103733892
-24| -34| 0.10532738793699684
-22|-24 -19| 1.0
-34| -32| 1.0
-24|-29 -29| 0.2800000000000704
-24|-29 -27|-24 0.2800000000000704
-24|-29 -29|-22 0.4399999999998592
-29|-22 -22| 1.0
-31|-29 -29| 0.5
-31|-29 -32|-31 0.5
-32|-31 -34| 1.0
-24|-32 -32| 1.0
-24|-27.-24 -27|-24 1.0
-19| -22| 1.0
-36|-34 -32|-36 0.5
-36|-34 -34| 0.5
