10 => 9 6
10 => -29 1
10 => -17 24
10 => -21 8
10 => -19 32
10 => 12 8
-21 => -2 8
-21 => 0 4
-21 => 10 8
-21 => 17 8
-21 10 => -19 8
-19 => 0 8
-19 => 12 30
-19 => 10 32
-19 => -29 1
-19 => -17 2
-19 10 => 12 8
-19 10 => -19 16
-19 10 => -17 8
-21 10 -19 => 10 8
-21 10 -19 10 => -17 8
-17 => -29 2
-17 => 0 14
-17 => 7 8
-17 => 5 4
-17 => 14 4
-17 => 10 23
-17 => 12 18
-17 => -19 8
-17 10 => -17 14
-17 10 => -19 8
-17 10 => 9 1
-19 -17 => 10 1
-19 -17 10 => 9 1
-22 => 0 12
-22 => 12 8
-22 => 10 8
-22 10 => -21 8
7 => 9 5
7 => -17 12
7 => 10 2
7 => 12 1
7 10 => -17 2
9 => 5 6
9 => 10 5
9 10 => -29 1
9 10 => 9 4
7 9 => 10 5
10 9 => 5 6
5 => 7 12
9 5 => 7 6
9 5 7 => 9 5
9 5 7 => 12 1
-17 7 => -17 8
-29 => -17 2
-29 => 0 2
14 => -17 4
14 => 19 8
14 => -19 3
14 -17 => 12 2
14 -17 => 5 2
7 10 -17 => 14 2
10 -17 => 14 4
10 -17 => 10 18
10 -17 => 7 2
-17 10 -17 => 14 2
-17 10 -17 => 10 10
-17 10 -17 => 7 2
-17 10 -17 10 => -19 8
-17 10 -17 10 => -17 2
-17 10 -17 10 -17 => 7 2
12 => -17 24
12 => -19 22
12 => -22 16
12 => 14 8
12 -17 => -19 8
12 -17 => 12 16
7 -17 => 5 2
7 -17 => 7 6
7 -17 => 10 4
-29 -17 => -29 2
-2 => -17 6
-2 => 5 2
-2 -17 => 0 6
0 => -17 8
0 => -19 8
0 => -22 12
0 => -21 12
0 -17 => 0 8
-29 0 => -17 2
-19 0 => -22 8
-21 0 => -21 4
-22 0 => -21 8
-22 0 => -22 4
-2 -17 0 => -17 6
-17 0 => -19 8
-17 0 => -17 6
-17 -19 => 12 8
0 -19 => 0 8
14 -19 => -17 2
14 -19 => -29 1
12 -19 => 12 22
10 -19 => 10 32
0 -22 => 0 12
-19 12 => -17 6
-19 12 => -19 16
-19 12 => -22 8
-19 12 -22 => 12 8
-22 12 => -22 8
-22 12 -22 => 10 8
0 -21 => -2 8
0 -21 => 0 4
10 -21 => 10 8
19 => -21 8
19 -21 => 17 8
12 14 => 19 8
-17 14 => -17 4
17 => 12 5
17 => 14 3
17 14 => -19 3
12 -19 12 => -19 8
12 -19 12 => -22 8
12 -19 12 => -17 6
12 -19 12 -19 => 12 8
12 -19 12 -19 12 => -22 8
-17 -19 12 => -19 8
-17 -19 12 -19 => 12 8
-17 -19 12 -19 12 => -19 8
10 12 => 14 8
-17 12 => -17 18
17 12 => -19 5
