7| 9| 0.5
7| 15| 0.5
9| 10| 1.0
10| 5| 1.0
5| 3| 1.0
3| 12| 0.33333333333320003
3| 17| 0.06666666666674
3| 0| 0.53333333333332
3| -3| 0.06666666666674
12| 14| 0.25
12| 17| 0.25
12| 0| 0.25
12| -3| 0.25
14| 15| 1.0
