-8 => -5 39
-8 => 7 49
-8 => -3 16
-8 => 6 2
-8 => 2 1
-8 => 1 1
-8 => 0 1
-8 => -1 1
-8 => -12 1
1 => -15 10
1 => 9 5
1 => 7 5
1 => -8 2
1 -8 => -5 1
1 -8 => 0 1
6 => -6 2
6 => -8 1
6 -8 => -3 1
2 => -10 17
2 => -6 2
2 => -8 2
2 -8 => -5 1
2 -8 => 1 1
0 => -8 40
0 => -17 5
0 => -9 10
0 -8 => 7 35
0 -8 => 2 1
0 -8 => 6 2
0 -8 => -5 1
0 -8 => -1 1
-8 0 => -8 1
-8 0 -8 => -5 1
-5 => -17 29
-5 => -20 17
-5 => -8 1
-5 -20 => -1 14
-5 -20 => 1 1
-5 -20 => 2 1
-5 -20 => 0 1
-5 -20 0 => -8 1
-5 -20 0 -8 => -1 1
-8 -1 => -8 1
-8 -1 -8 => -5 1
-1 => -8 15
-1 => -18 2
-1 => 4 1
-1 -8 => 7 14
-1 -8 => -5 1
-5 -8 => -12 1
7 => -8 49
7 => -10 7
7 => -7 5
7 => -9 5
7 -8 => -3 15
7 -8 => -5 34
-10 => -5 8
-10 => 7 6
-10 => 9 10
-10 -5 => -17 7
-10 -5 => -8 1
-17 => 0 22
-17 => 2 17
-17 => -1 1
-2 => -17 5
-2 -17 => 2 5
-8 -5 => -17 22
-8 -5 => -20 17
-8 -5 -17 => 0 22
-10 -5 -17 => 2 7
-12 => -17 1
-12 -17 => -1 1
0 -17 => 2 5
-19 => 0 10
-19 0 => -9 10
-17 0 => -8 22
-7 => -2 5
-7 => 0 5
-7 0 => -17 5
1 7 => -9 5
-1 -8 7 => -8 7
-1 -8 7 => -10 7
-3 => -20 15
-3 => 1 10
-3 => -19 5
-3 => -15 1
-8 -3 => -20 15
-8 -3 => -15 1
-9 => -3 5
-9 => 8 5
-9 => -4 5
-9 => 7 5
-9 -3 => -19 5
9 => -7 5
9 => -3 10
9 -3 => 1 10
-20 => 0 16
-20 => -1 14
-20 => 2 1
-20 => 1 1
1 -8 -5 => -20 1
1 -8 -5 -20 => 1 1
2 -8 -5 => -20 1
2 -8 -5 -20 => 2 1
0 -8 -5 => -20 1
0 -8 -5 -20 => 0 1
-3 -20 => 0 15
-6 => -1 2
-6 => 6 1
-6 => 7 1
-6 -1 => -18 2
-17 -1 => 4 1
-5 -17 => 0 22
-5 -17 => 2 7
-5 -17 2 => -10 7
-5 -17 2 -10 => 7 6
-5 -17 2 -10 => -5 1
7 -10 => -5 7
-18 => 2 2
-18 2 => -6 2
-20 2 => -8 1
-8 2 => -8 1
7 -7 => -2 5
9 -7 => 0 5
4 => 1 10
4 1 => 9 5
4 1 => 7 5
-3 1 => -15 10
-20 1 => -8 1
-8 1 => -8 1
-15 => 4 10
-15 => 0 1
-3 -15 => 0 1
8 => -9 5
8 -9 => -4 5
0 -9 => 7 5
0 -9 => 8 5
7 -9 => -3 5
-4 => -19 5
