-29 => -25 112
-29 => -18 9
-29 => -22 32
-29 => -31 3
-29 => -24 2
-18 => -31 24
-18 => -13 2
-18 => -25 15
-18 => -29 1
-18 -29 => -22 1
-22 => -18 12
-22 => -25 4
-22 => -29 19
-22 => -31 2
-22 -29 => -22 12
-22 -29 => -18 3
-22 -29 => -24 2
-22 -29 => -31 2
-22 -25 => -29 2
-22 -25 => -18 2
-22 -25 -29 => -22 2
-13 => -29 4
-13 -29 => -18 4
-31 => -25 125
-31 => -29 2
-31 => -18 11
-31 -29 => -18 1
-31 -29 => -31 1
-25 => -31 110
-25 => -29 130
-25 => -18 8
-25 => -22 6
-25 => -13 2
-18 -25 => -29 15
-18 -25 -29 => -25 15
-18 -25 -29 -25 => -31 14
-18 -25 -29 -25 => -13 1
-29 -25 => -29 37
-29 -25 => -31 67
-29 -25 => -22 4
-29 -25 => -18 2
-29 -25 => -13 2
-29 -25 -29 => -25 21
-29 -25 -29 => -22 15
-29 -25 -29 => -18 1
-29 -25 -29 -25 => -31 16
-29 -25 -29 -25 => -18 2
-29 -25 -29 -25 => -29 2
-29 -25 -29 -25 => -13 1
-29 -25 -29 -25 -29 => -25 2
-29 -25 -29 -25 -29 -25 => -18 2
-31 -25 => -29 76
-31 -25 => -31 43
-31 -25 => -22 2
-31 -25 => -18 4
-31 -25 -31 => -25 39
-31 -25 -31 => -18 4
-31 -25 -31 -25 => -29 39
-18 -31 => -25 22
-18 -31 => -18 2
-18 -31 -25 => -29 22
-31 -25 -18 => -31 2
-31 -25 -18 => -25 2
-31 -25 -18 -31 => -18 2
-29 -31 => -18 3
-22 -31 => -18 2
-31 -18 => -25 10
-31 -18 => -29 1
-31 -25 -22 => -25 2
-24 => -18 2
