2|0 -2| 0.19335937500004377
2|0 0|2 0.08593749999993353
2|0 -5| 0.19335937500004377
2|0 7|2 0.19335937500004377
2|0 0| 0.19335937500004377
2|0 0|-2 0.14062499999989123
-2| 0| 0.22191978224319486
-2| 2| 0.07925706508696098
-2| -3|-6 0.36986630373865814
-2| 2|-2 0.09246657593466454
-2| -3| 0.010567608678236808
-2| 1| 0.010567608678236808
-2| 4| 0.010567608678236808
-2| -5|-2 0.061644383956566316
-2| 0|-2 0.10087262829226043
-2| -7| 0.010567608678236808
-2| -1| 0.03170282603474741
0|2 2| 0.05594405594400313
0|2 2|1 0.5034965034965316
0|2 -2|0.2 0.4405594405594652
-5| -9| 0.012389380530952298
-5| 1|-5 0.3964601769913061
-5| 0| 0.024778761061964062
-5| -8| 0.14867256637166543
-5| -2|-5 0.09911504424797518
-5| -3| 0.07433628318583271
-5| -10| 0.012389380530952298
-5| -13| 0.012389380530952298
-5| -1| 0.0867256637166066
-5| -7| 0.07433628318583271
-5| -19| 0.012389380530952298
-5| -6| 0.012389380530952298
-5| -15| 0.012389380530952298
-5| 2| 0.02123893805310356
7|2 2| 0.2857142857142857
7|2 2|-2 0.14285714285714285
7|2 0|7 0.2857142857142857
7|2 9| 0.2857142857142857
0| -3| 0.02638190954774176
0| 1| 0.164886934673386
0| -5|0 0.659547738693544
0| -5|-3 0.09422110552755492
0| -5|-2 0.05496231155777334
0|-2 -2|0.-2 1.0
2| 3| 0.09677419354850945
2| 5| 0.9032258064514905
2|-2 4| 0.4347826086956522
2|-2 -2|0.2 0.2173913043478261
2|-2 -2|0.-2 0.3478260869565218
-3| 2| 0.026262626262632132
-3| -6| 0.02828282828283178
-3| -5|-3 0.2101010101011306
-3| 2|-3 0.36767676767670276
-3| 0|7 0.36767676767670276
1| 0|1.-3 0.9166666666666591
1| 0|-2 0.08333333333334098
4| 2| 0.20606218290615652
4| 7|4 0.29192142578379476
4| 5| 0.09730714192783428
4| -10| 0.026538311434893085
4| 9| 0.07298035644594869
4| -10|-8 0.14596071289189738
4| 7| 0.1592298686094753
-5|-2 -2|0.2 1.0
-7| -2|-10 0.2192448233861199
-7| -2|-7 0.2192448233861199
-7| -6| 0.02192448233861199
-7| -10|-7 0.14616321559081968
-7| -5|-7 0.07308160779530022
-7| -8|-7 0.2192448233861199
-7| -12| 0.02192448233861199
-7| -5|-2 0.05481120584652997
-7| -5|-1 0.02436053593176674
-1| -2|-1 0.20930232558138562
-1| -5|-1 0.16279069767445753
-1| -3|-1 0.20930232558138562
-1| -4| 0.20930232558138562
-1| -2|-7 0.20930232558138562
2|1 1| 1.0
-9| -5|-3 0.08356545960994964
-9| -8| 0.03899721448470166
-9| -11| 0.2924791086351162
-9| -8|-10 0.5849582172702325
1|-5 4|1 0.2608695652170851
1|-5 2|1 0.5217391304349528
1|-5 -5|-2 0.13043478260893385
1|-5 -5|-1 0.08695652173902836
-8| -3| 0.05267778753293619
-8| -5|-8 0.136962247585593
-8| -5|-2 0.285338015803547
-8| -10|-8 0.34240561896398247
-8| -11| 0.09130816505683371
-8| -4| 0.045654082528553824
-8| -12| 0.045654082528553824
-2|-5 2|-2 0.07633587786253074
-2|-5 4| 0.038167938931379874
-2|-5 0|-2.-5 0.22900763358782122
-2|-5 -1| 0.07633587786253074
-2|-5 -5|0 0.22900763358782122
-2|-5 -5|-7 0.07633587786253074
-2|-5 -5|-8 0.045801526717564246
-2|-5 -5|-10 0.22900763358782122
-10| -8|-10 0.30626450116011295
-10| -2|-10 0.30626450116011295
-10| -5|-10 0.30626450116011295
-10| -12| 0.055684454756328494
-10| -5|-2 0.02552204176333254
-13| -14|-13 1.0
-19| -18| 1.0
-6| -5|-8 0.047619047619047616
-6| -3|-1 0.23809523809523808
-6| -5|-6 0.23809523809523808
-6| -10|-6 0.23809523809523808
-6| -3|-6 0.23809523809523808
-15| -12| 0.07142857142857142
-15| -14|-13 0.2857142857142857
-15| -12|-11 0.2857142857142857
-15| -5|-15 0.2857142857142857
-15| -16| 0.07142857142857142
9| 7| 0.521739130434533
9| 10| 0.4782608695654669
-10|-9 -7|-10 0.5
-10|-9 -9| 0.5
-7|-10 -10| 0.25
-7|-10 -5|-7 0.25
-7|-10 -6| 0.25
-7|-10 -10|-12 0.25
-17| -14| 0.06835937499994252
-17| -5|-17 0.20507812500003264
-17| -15| 0.06835937499994252
-17| -18| 0.20507812500003264
-17| -8|-7 0.20507812500003264
-17| -12| 0.029296874999975363
-17| -16| 0.20507812500003264
-17| -8| 0.013671875000009012
-14| -10| 0.05540166204986673
-14| -12| 0.4875346260387785
-14| -15| 0.15235457063711827
-14| -10|-12 0.30470914127423654
-5|-17 -19| 1.0
-12| -7|-5.-6 0.4
-12| -8|-5.-3 0.4
-12| -10|-12 0.2
-5|-3 -8|-5.-3 1.0
-11| -12|-11 1.0
-8|-10 -10|-6 1.0
-3|-5.-7 1|-3 0.5
-3|-5.-7 -5|-7 0.5
1|-3 -3| 0.5
1|-3 0|1.-3 0.5
0|-2.-5 -5|0 1.0
-5|0 0|-2.-1 0.785714285714454
-5|0 0|-2 0.2142857142855459
-5|-10 -10|-8 1.0
5| 7|5 0.4782608695652153
5| 2|4.1 0.4782608695652153
5| 7| 0.04347826086956937
7| 0|7 1.0
-2|-1 0|-2.-1 1.0
4|1 1| 0.5
4|1 2|4.1 0.5
-2|-10 -10|-7 1.0
-10|-7 -12| 1.0
-7|-5.-6 -5|-6 1.0
3| 7| 1.0
