-24 128 -24 128 -24 -24
-24 -24 128 -24 -24 128 -24 -19
-19 -19 128 -19 -19 128 -19 -26
-26 -26 128 -26 -26 128 -26 -21 128 -22 128 -22 -24 128 -24 -26 128 -26 -24 -24 -22 -22 -22 -22 -17
-24 128 -24 -24 128 -24 -24 128 -24 -30 128 -29
