4 => 7 6
4 => 5 12
4 => 128 42
4 => 6 3
4 => 2 15
4 => 9 6
0 => 4 5
0 4 => 9 3
0 4 => 7 2
2 => 4 9
2 => 128 3
2 => 0 6
2 4 => 5 6
2 4 => 2 3
5 => 7 6
5 => 128 21
5 => 9 6
5 => 4 15
5 4 => 128 3
5 4 => 7 3
5 4 => 2 9
128 => 4 48
128 => 5 27
128 => 7 12
128 => 9 3
128 => 3 3
128 5 => 9 6
128 5 => 128 18
128 5 => 4 3
128 5 4 => 7 3
128 4 => 128 39
128 4 => 9 3
128 4 => 2 3
128 4 => 6 3
5 4 128 => 4 3
5 4 128 4 => 128 3
5 4 128 4 128 => 4 3
5 4 128 4 128 4 => 9 3
3 => 128 3
3 128 => 4 3
3 128 4 => 2 3
7 => 9 6
7 => 2 3
7 => 128 9
7 => 5 6
7 => 12 3
7 => 16 3
7 => 4 6
7 4 => 5 6
12 => 128 3
12 => 14 3
12 => 9 3
12 => 11 3
12 9 => 7 3
12 9 7 => 4 3
7 9 => 11 3
7 9 => 7 3
7 9 7 => 2 3
4 9 => 7 3
4 9 => 8 3
4 9 7 => 5 3
14 => 7 3
14 7 => 16 3
5 7 => 9 3
5 7 => 128 3
128 7 => 4 3
128 7 => 128 6
128 7 => 5 3
4 7 => 12 3
4 7 => 9 3
9 => 7 9
9 => 11 6
9 => 128 9
9 => 8 3
9 => 5 3
8 => 9 3
8 9 => 11 3
11 => 12 6
11 => 9 3
11 9 => 128 3
128 9 => 5 3
5 9 => 128 6
2 4 2 => 0 3
4 5 => 7 6
4 5 => 4 6
7 5 => 4 6
2 128 => 5 3
2 128 5 => 4 3
9 5 => 128 3
12 11 => 9 3
11 12 => 128 3
11 12 => 11 3
7 12 => 14 3
16 => 12 3
16 12 => 9 3
9 128 => 7 9
6 => 128 3
6 128 => 7 3
9 5 128 => 3 3
7 128 => 9 3
7 128 => 5 6
5 7 128 => 9 3
