-36 => -32 6
-36 => 128 4
-36 => -29 4
-36 => -39 3
-36 => -37 4
-36 => -34 3
-36 => -31 2
-34 => -32 4
-34 => -29 8
-34 => -36 4
-34 => -24 1
-34 -36 => -37 4
-37 => -36 6
-37 => -39 2
-37 => -32 2
-37 => -34 1
-37 -36 => -39 3
-37 -36 => -34 2
-37 -36 => -32 1
-29 => -36 6
-29 => -31 12
-29 => -25 3
-29 => -22 3
-29 => -37 5
-29 => -27 16
-29 => -30 3
-29 => -24 4
-29 => -32 2
-29 => -17 1
-29 -36 => 128 4
-29 -36 => -32 2
128 => -36 2
128 => -32 2
128 -36 => -32 2
-32 => -31 9
-32 => -27 6
-32 => -36 7
-32 => -30 5
-32 => -34 5
-32 => -29 2
-32 => -24 1
-32 => -20 1
-32 => -25 1
-32 -36 => -34 1
-32 -36 => -29 4
-32 -36 => -31 2
-36 -32 => -31 6
-28 => -27 1
-28 => -32 1
-28 -32 => -20 1
-29 -32 => -31 1
-29 -32 => -25 1
-31 => -29 11
-31 => -32 14
-31 => -19 2
-31 -32 => -31 1
-31 -32 => -36 6
-31 -32 => -34 4
-31 -32 => -27 2
-31 -32 => -24 1
-25 => -24 16
-25 => -27 11
-25 => -29 7
-25 => -32 2
-25 => -37 1
-25 -32 => -30 2
-27 => -29 11
-27 => -24 6
-27 => -32 4
-27 => -25 12
-27 => -34 2
-27 => -28 2
-27 => -20 2
-27 => -31 3
-27 -32 => -29 2
-27 -32 => -27 2
128 -32 => -27 2
-37 -32 => -34 1
-37 -32 => -36 1
-34 -32 => -30 3
-34 -32 => -31 1
-36 -32 -31 => -29 4
-36 -32 -31 => -19 2
-27 -31 => -29 3
-36 -31 => -29 2
-29 -31 => -32 12
-25 -29 => -24 3
-25 -29 => -17 1
-25 -29 => -22 3
-30 => -29 7
-30 => -27 1
-30 -29 => -37 5
-30 -29 => -27 2
-32 -29 => -36 2
-36 -29 => -25 3
-36 -29 => -27 1
-27 -34 => -29 2
-27 -34 -29 => -31 2
-34 -29 => -30 2
-34 -29 => -27 4
-34 -29 => -31 2
-36 -34 => -29 2
-36 -34 => -32 1
-36 -34 -29 => -30 2
-17 => -18 4
-17 => -19 3
-17 => -29 1
-17 -29 => -24 1
-24 => -25 18
-24 => -22 7
-24 => -27 4
-24 => -29 3
-24 => -31 1
-24 => -33 1
-24 => -17 1
-24 => -20 1
-24 -29 => -31 3
-27 -29 => -31 7
-27 -29 => -27 2
-27 -29 => -32 1
-27 -29 => -30 1
-30 -27 => -29 1
-30 -27 -29 => -32 1
-25 -27 => -24 6
-25 -27 => -32 2
-25 -27 => -29 1
-25 -27 => -28 2
-25 -27 -29 => -30 1
-31 -29 => -36 4
-31 -29 => -27 6
-31 -29 => -32 1
-24 -27 => -31 1
-24 -27 => -25 2
-24 -27 => -20 1
-36 -31 -29 => -27 2
-36 -31 -29 -27 => -34 2
-29 -27 => -29 6
-29 -27 => -25 7
-29 -27 => -34 2
-29 -27 => -31 1
-34 -29 -27 => -29 4
-22 => -20 6
-22 => -17 4
-22 => -24 7
-22 => -34 3
-22 => -29 1
-22 -29 => -27 1
-22 -29 -27 => -31 1
-32 -27 => -25 2
-32 -27 => -31 1
-32 -27 => -29 3
-39 => -34 3
-39 => -27 2
-39 -27 => -32 2
-28 -27 => -20 1
-32 -25 => -37 1
-29 -25 => -24 3
-24 -25 => -24 2
-24 -25 => -29 3
-24 -25 => -27 11
-24 -25 => -32 2
-32 -27 -25 => -24 2
-32 -27 -25 -24 => -25 2
-32 -27 -25 -24 -25 => -32 2
-27 -24 => -25 3
-27 -24 => -22 3
-27 -24 -25 => -29 3
-32 -24 => -25 1
-32 -24 -25 => -24 1
-27 -25 => -24 9
-27 -25 => -29 3
-20 => -18 3
-20 => -22 7
-20 => -15 1
-20 => -19 4
-20 => -16 1
-20 => -24 1
-20 -24 => -17 1
-18 => -22 3
-18 => -20 3
-18 => -27 1
-18 -27 => -25 1
-18 -27 -25 => -24 1
-18 -27 -25 -24 => -33 1
-31 -29 -27 => -34 2
-31 -29 -27 => -25 2
-31 -29 -27 => -29 2
-31 -29 -27 -25 => -24 2
-31 -29 -27 -25 -24 => -20 1
-31 -29 -27 -25 -24 => -29 1
-19 => -25 3
-19 => -24 1
-19 => -20 4
-19 => -22 1
-19 -25 => -29 1
-19 -25 => -24 2
-19 -25 -24 => -27 2
-24 -25 -24 => -22 1
-24 -25 -24 => -31 1
-29 -24 => -29 2
-29 -24 => -25 1
-19 -24 => -22 1
-19 -22 => -17 1
-29 -22 => -34 3
-18 -22 => -17 3
-24 -22 => -29 1
-24 -22 => -20 5
-24 -22 => -24 1
-20 -22 => -24 6
-20 -22 => -20 1
-17 -19 => -20 2
-17 -19 => -24 1
-17 -19 -20 => -19 1
-17 -19 -20 => -24 1
-24 -20 => -19 1
-18 -20 => -22 3
-27 -20 => -16 1
-27 -20 => -15 1
-20 -18 => -22 3
-22 -34 => -32 3
-39 -34 => -29 3
-32 -34 => -36 4
-32 -34 => -24 1
-33 => -37 1
-33 -37 => -32 1
-29 -37 => -36 5
-25 -37 => -32 1
-37 -39 => -27 2
-15 => -17 2
-15 -17 => -19 1
-15 -17 => -18 1
-15 -17 -19 => -24 1
-31 -19 => -25 2
-24 -20 -19 => -22 1
-16 => -15 1
