0|10 6|0 0.5
0|10 10| 0.5
6|0 0| 0.27272727272732233
6|0 0|128 0.18181818181803308
6|0 128|6 0.27272727272732233
6|0 0|6 0.27272727272732233
10| 128|10 0.04631927212566823
10| 12|10 0.3573200992555718
10| 7| 0.12737799834590027
10| 7|12 0.41687344913143093
10| 7|5 0.052109181141428866
0| 12| 0.022598870056507712
0| 5|0 0.3389830508474462
0| 128|0 0.2542372881355846
0| 3| 0.022598870056507712
0| 8| 0.022598870056507712
0| -1| 0.3389830508474462
0|128 128| 1.0
128|6 6| 1.0
12| 19| 0.008763333697510223
12| 128|15 0.07170000297965301
12| 128|17 0.02629000109251753
12| 0|-5 0.13145000546258764
12| 19|17 0.13145000546258764
12| 128|12 0.00571521762881273
12| 11| 0.002796808626866084
12| 7|12 0.13145000546258764
12| 10|12 0.06572500273129382
12| 5|12 0.13145000546258764
12| 15|12 0.043816668487485395
12| 8| 0.002796808626866084
12| 128| 0.027512791840954745
12| 128|10 0.08763333697510224
12| 128|14 0.13145000546258764
5|0 -5| 0.5
5|0 0|6 0.5
128|0 0|7 0.5
128|0 7|128 0.125
128|0 5| 0.375
3| 128|6 0.11237353310848977
3| 5|6 0.056186766554244885
3| 5|7 0.22474706621697954
3| 128| 0.0052266759585370215
3| 5| 0.14983137747806127
3| 2| 0.04494941324339591
3| 128|5 0.032106723745250684
3| 128|3 0.22474706621697954
3| 0|128 0.14983137747806127
8| 7| 0.009936124911292976
8| 0|2 0.357700496806261
8| 12|15 0.05110007097227189
8| 7|5 0.04471256210078262
8| 128|8 0.1788502484031305
8| 7|8 0.357700496806261
-1| -2| 1.0
19| 128|19 0.10499378070198137
19| 15| 0.0408309147174372
19| 20| 0.02449854883049907
19| 14| 0.02449854883049907
19| 17|19 0.3674782324573023
19| 22| 0.07349564649146047
19| 128|6 0.18373911622865116
19| 128|17 0.07349564649146047
19| 128| 0.03418402162395219
19| 15|12 0.0408309147174372
19| 128|12 0.03195462890931945
128|15 17| 0.44999999999999996
128|15 15|12 0.55
11| 7|11 0.5
11| 128|11 0.5
7|12 12|128.19 1.0
128|10 10|128 0.8372093023258199
128|10 6| 0.16279069767418008
-5| -2| 0.19469026548661197
-5| 0|-5 0.5840707964604199
-5| -4| 0.19469026548661197
-5| 5| 0.026548672566356176
0|7 7| 0.7272727272727273
0|7 7|5 0.2727272727272727
7|128 12|7 0.11491924145660465
7|128 10|7.128 0.2298384829132093
7|128 128|15 0.02089440753756657
7|128 128|12.7 0.07661282763765982
7|128 128|7 0.02298384829132093
7|128 128| 0.04596769658264186
7|128 128|10 0.025537609212553273
7|128 128|10.13 0.2298384829132093
7|128 128|12 0.01998595503592425
7|128 128|5 0.09850220696270548
7|128 128|8 0.11491924145660465
5| 128|3 0.7644444444444567
5| 128| 0.04444444444442916
5| 7|5 0.19111111111111417
5|6 128|5 0.5
5|6 6| 0.5
5|7 7|5 1.0
128|5 5| 0.5
128|5 0|128 0.5
7| 10|12 0.22388059701474494
7| 5|7 0.6716417910449064
7| 128|7 0.06716417910449064
7| 6| 0.03731343283585799
0|2 2| 1.0
12|15 128|12.15 0.46666666666691553
12|15 10|12 0.3999999999998133
12|15 15|12 0.1333333333332711
15|128.19 19| 0.5
15|128.19 128|19 0.5
128|19 19|128.19 0.28000000000004477
128|19 17| 0.15999999999986558
128|19 12|128.19 0.5600000000000895
15| 19|128.10 0.28338709971520204
15| 128|15 0.15457478166296632
15| 128|17 0.056677419943040416
15| 128|7 0.028338709971520208
15| 17|15 0.22670967977216167
15| 12|15 0.08096774277569105
15| 128| 0.04613278367444915
15| 128|12 0.12321178248496903
14| 19|128.19 0.15288473099316505
14| 18| 0.06115389239726603
14| 10| 0.011324794888371273
14| 10|12 0.05096157699782361
14| 128| 0.007110917720615884
14| 9| 0.12230778479453205
14| 11| 0.12230778479453205
14| 128|14 0.3057694619863301
14| 128|12 0.013294324434198902
14| 128|8 0.15288473099316505
17|19 19|22 0.5
17|19 19|17 0.5
22| 19|128.19 0.23076923076930178
22| 24| 0.15384615384604736
22| 19|22 0.46153846153860356
22| 18| 0.15384615384604736
16| 19|16 0.27272727272732233
16| 13| 0.18181818181803308
16| 20| 0.5454545454546447
19|16 128|19 0.5
19|16 20| 0.5
13| 10| 0.008802647296819933
13| 128|7.11 0.23767147701437588
13| 128|13 0.23767147701437588
13| 10|13 0.23767147701437588
13| 17| 0.013980675118501087
13| 128|7 0.023767147701437587
13| 128| 0.002763621825738055
13| 17|128.11 0.23767147701437588
128|7.128 7|128 0.5
128|7.128 15| 0.5
12|7 7|9 0.37499999999995315
12|7 7| 0.14062499999998243
12|7 7|12 0.14062499999998243
12|7 10|12 0.046874999999994144
12|7 5|12 0.046874999999994144
12|7 128|12.7 0.25000000000009376
10|7.128 12|10 1.0
128|7 0|128 0.4615384615384615
128|7 5| 0.15384615384615385
128|7 7|5 0.3846153846153846
19|128.10 128|10 1.0
17|15 128|17 0.590163934426036
17|15 15|12 0.40983606557396396
-2| -4| 1.0
10|11 13| 0.5
10|11 11| 0.5
10|13 128|10.13 1.0
17| 15|17 0.3878086951908433
17| 19|17 0.3878086951908433
17| 18| 0.022812276187710354
17| 12|17 0.09695217379771083
17| 128|17 0.07756173903816867
17| 128| 0.02705642059472353
128|10.5 19|128.10 0.5
128|10.5 10|5 0.5
10|5 5|12 0.5
10|5 5| 0.5
18| 17|18 0.20352306869160763
18| 128|17 0.32563690990657224
18| 128| 0.02839856772438386
18| 128|12 0.03539531629422095
18| 128|12.15 0.40704613738321527
9| 7|9 0.5
9| 128|9 0.5
12|128.9 11| 0.5
12|128.9 128|9 0.5
7|11 128|7.11 1.0
128|11 17|128.11 1.0
12|10 10|12 0.142857142857
12|10 128|12 0.857142857143
6| 0|6 0.42616451932606125
6| 7|8 0.42616451932606125
6| 128|7 0.12784935579781836
6| 128| 0.01982160555005927
15|17 12|15 0.8333333333333334
15|17 17|15 0.16666666666666669
12|17 128|12 0.25
12|17 15|12 0.75
17|18 12|17 0.6666666666666666
17|18 15|17 0.3333333333333333
10|128 128|12.7 0.2222989299275949
10|128 128| 0.19054193993798613
10|128 128|12 0.08698653779758055
10|128 128|12.15 0.16672419744561282
10|128 128|13 0.33344839489122563
7|6 6| 1.0
7|10.128 128|7 0.5
7|10.128 10|128 0.5
