5| 2| 0.3076923076923077
5| 9|5 0.07692307692307693
5| 7|5 0.6153846153846154
2| 11| 0.2727272727272727
2| 7|2 0.18181818181818182
2| 4|2 0.18181818181818182
2| 5|7 0.36363636363636365
9|5 5|4 0.3333333333333333
9|5 7|9.5 0.3333333333333333
9|5 5|4.12.11 0.3333333333333333
7|5 5|4 0.48936170212765956
7|5 9| 0.5106382978723404
11| 12|11 0.14285714285714285
11| 9|11 0.5714285714285714
11| 12| 0.14285714285714285
11| 12|9 0.14285714285714285
4|2 5|4.2 0.6666666666666666
4|2 2|0 0.3333333333333333
5|7 7|9 0.6666666666666666
5|7 7|9.11 0.3333333333333333
5|4 4|7 1.0
9| 7|9 0.5
9| 12|9 0.25
9| 11|9 0.25
4| 5|4 0.5348837209302325
4| 2|4 0.06976744186046512
4| 12| 0.27906976744186046
4| 128| 0.11627906976744186
2|4 4|7 0.5
2|4 11| 0.5
12| 7|9 1.0
128| -1| 0.5
128| 7|6 0.5
4|7 7|9 0.5
4|7 7|6 0.5
12|11 4|12.11 0.5
12|11 11|9 0.5
9|11 7|9.11 1.0
12|9 9|7.5.4.2 1.0
4|12.11 5|4.12.11 1.0
11|9 9|7.5.4.2 1.0
7| 9| 0.391304347826087
7| 12| 0.13043478260869565
7| 6| 0.08695652173913043
7| 0| 0.08695652173913043
7| 128| 0.043478260869565216
7| 5|7 0.17391304347826086
7| 4|7 0.043478260869565216
7| 2|7 0.043478260869565216
6| 7|6 0.2
6| 7|9 0.4
6| 7|9.11 0.2
6| 7|9.7.9 0.2
0| 128| 0.35714285714285715
0| 2|0 0.21428571428571427
0| 7|2 0.42857142857142855
2|7 7|9 0.3333333333333333
2|7 4|2 0.3333333333333333
2|7 7|9.5 0.3333333333333333
7|9 9|7.9 1.0
2|0 0|-1 1.0
-1| 0|-1 1.0
9|7.9 7|9.7.9 0.5
9|7.9 7|9.11 0.5
5|4.2 7|5.4.2 1.0
7|5.4.2 9|7.5.4.2 1.0
