-12 => -8 7
-12 => -7 1
-12 => -17 18
-12 => -22 12
-12 => -10 6
-12 => 128 5
-8 => -5 13
-8 => 128 1
-8 => -12 6
-8 -12 => 128 5
-10 => -7 13
-10 => -5 1
-10 => -12 6
-10 => -17 6
-10 -12 => -10 6
-5 => -10 1
-5 => -12 7
-5 => -17 3
-5 => -7 1
-5 => 0 6
-5 -12 => -8 6
-5 -12 => -7 1
128 => -12 12
128 => -10 12
128 -12 => -22 6
128 -12 => -17 6
-17 => -10 1
-17 => -7 2
-17 => -12 18
-17 => 128 12
-17 => -24 6
-17 -12 => -17 12
-17 -12 => -22 6
-17 -12 -17 => -12 6
-17 -12 -17 => -24 6
-17 -12 -17 -12 => -22 6
-7 => -5 3
-7 => -3 7
-7 => -8 7
-7 => -1 12
-7 -8 => -12 6
-7 -8 => 128 1
-7 -5 => -12 3
-3 => -5 1
-3 => 0 6
-3 -5 => -7 1
-1 => -10 6
-1 => -8 6
-1 -8 => -5 6
-1 -8 -5 => 0 6
-10 -5 => -17 1
128 -10 => -12 6
128 -10 => -7 6
-17 -10 => -5 1
-12 -10 => -17 6
-1 -10 => -7 6
-5 -7 => -8 1
-12 -7 => -3 1
-10 -7 => -1 12
-10 -7 => -5 1
-5 -10 => -7 1
-5 -10 -7 => -5 1
0 => -7 12
0 -7 => -3 6
0 -7 => -8 6
-17 -7 => -5 2
-5 -17 => -7 2
-5 -17 => -10 1
-10 -17 => 128 6
-17 -12 -22 => -17 6
-17 -12 -22 -17 => 128 6
-12 -17 => -12 12
-12 -17 => -24 6
-24 => 128 6
-24 128 => -10 6
-12 128 => -12 5
-22 => -17 12
