

16
16 17 16 11
14 12 7
19
19 21 19 14
17 16
24
23 26 24 16
17 21
19
20 21 17 14 21
19 12
-5 0 -5
-5 -1 -5
-5 0 -5
-5 0 -5
-5 2 -5
-5 2 -5
0 -1 0
12
11 14 12 4
5 9
7
8
9 5 2 9
7 0
2 2 2
2 2 2
0 0 0
0 0 0
0 0 0
0 0 0
-1 -1 -1
0
2
-8 0 -8
-8 0 -8
-7 0 -7
3
-5 4 -5
-5 -1 -5
-5 0 -5 0
4
4 4 5 2 4 0
7
7 9 7 2 3 4
7
7 5 4 2 0 0
9
7
9 7 5 -3
-1 0
12
11 14 12 4
5 9
7
8
9 5 2 9
7 0
-5 0 -5
-5 -1 -5
-5 0 -5
-5 0 -5
-5 2 -5
-5 2 -5
0 -1 0
12
11 14 12 4
5 9
7
8
9 5 2 9
7 0
2 2 2
2 2 2
0 0 0
0 0 0
0 0 0
0 0 0
-1 -1 -1
0
2
-8 0 -8
-8 0 -8
-7 0 -7
3
-5 4 -5
-5 -1 -5
-5 0 -5 0
4
4 4 5 2 4 0
7
7 9 7 2 3 4
7
7 5 4 2 0 0
9
7
9 7 5 -3
-1 0
12
11 14 12 4
5 9
7
8
9 5 2 9
7 0
-5 0 -5
-5 -1 -5
-5 0 -5
-5 0 -5
-5 2 -5
-5 2 -5
0 -1 0
12
11 14 12 4
5 9
7
8
9 5 2 9
7 0
2 2 2
2 2 2
0 0 0
0 0 0
0 0 0
0 0 0
-1 -1 -1
0
2
-8 0 -8
-8 0 -8
-7 0 -7
3
-5 4 -5
-5 -1 -5
-5 0 -5 0
4
4 4 5 2 4 0
7
7 9 7 2 3 4
7
7 5 4 2 0 0
9
7
9 7 5 -3
-1 0
12
11 14 12 4
5 9
7
8
9 5 2 9
7 0
