128
12
28 128 26 128 28 128 26 128 21 128 21 21 128 29 128 28
28 128 26 128 16 16 28 128 26 128 16 16 21 128 21 128 29 128 28
28 128 28
12
5 7 7 12 11 9 7 28 128 26 128 16 16 16 28 128 26 128 16 16 21 128 21 16 16 16 29 128 28 24 21
28 128 28 128 28
