128
-17 -17 -19 -19 -17 -17 -12 -12 -15 -13 -12 -13 -15 -17 -19 -19 -19 -17 -17 -17 -24
-17 -17 -19 -19 -17 -17 -12 -12 -15 -13 -12 -13 -15 -17 -19 -19 -19 -17 -17 -17 -24
-17 -17 -19 -19 -17 -17 -12 -12 -15 -13 -12 -13 -15 -17 -19 -19 -19 -17 -17 -17 -24
-17 -17 -19 -19 -17 -17 -12 -12 -15 -13 -12 -13 -15 -17 -19 -19 -19 -17 -17 -17 -24
