128
-12 -12 -12 -12 -19 -19 -12 -12 128 -17 -17 -17 -17 -17 -17 -12 -12 -12 -12 -12 -12 -12 -12 -12 -12 -12 -19 -19 -12 -12 128 -12 -12 -17 -17 -17 -17 -12
-12 -12 -12 -12 -19 -19 -12 -12 128 -17 -17 -17 -17 -17 -17 -12 -12 -12 -12 -12 -12 -12 -12 -12 -12 -12 -19 -19 -12 -12 128 -12 -12 -17 -17 -17 -17 -12
-12 -12 -12 -12 -19 -19 -12 -12 128 -17 -17 -17 -17 -17 -17 -12 -12 -12 -12 -12 -12 -12 -12 -12 -12 -12 -19 -19 -12 -12 128 -12 -12 -17 -17 -17 -17 -12
