128
-24 128 -24 128 -24 128 -24 -24 -24 128 -24 128 -24 128 -24 128 -24 128 -24 128 -24 -24 -24 128 -24 128 -24 128 -24 128 -17 -12 128 -17 128 -12 128 -17 -12 128 -14 128 -16 128 -17 128 -14 128 -14 128 -14 -14 -16 128 -19 128 -16 128 -14 -17 128 -12 -19 128 -19 128 -17 128 -14 128 -17 128 -19 128 -17 128 -14 128 -17 128 -15 128 -14 128 -12 128 -6 128 -9 -10 -9 128 -12 128 -15 128 -15 -14 128 -14 128 -12 128 -3 128 -6 -7 -6 128 -9 128 -10
-16 128 -14 -26 128 -14 -21 128 -17 -21 128 -22 -10 128 -9 -10 128 -9 -13 128 -12 -13 128 -12 -17 128 -16 -17 128 -16 -20 128 -19 -20 128 -19 -28 128 -27 128 -15 128 -16 -16 128 -17 128 -16 128 -19 128 -14 128 -21 128 -17 128 -27 128 -15 128 -27 128 -15 128 -15 128 -16 -28 128 -16 128 -17 128 -16 128 -19 128 -14 128 -21 128 -14 128 -12 -14 -16 128 -12 128 -14 -16 -14 128 -21 128 -14 128 -15 -17 -19 128 -15 128 -17 -19 -16 -14 128 -16 128 -17 -19 -21 128 -12 128 -14 -16 -17 128 -19 128 -21 -12 -14 128 -16 128 -17 -19 -21 128 -19 128 -17 -16 -14 128 -12 128 -11 -14 -9 128 -11 128 -12 -14 -16 128 -12 128 -14 -16 -14 128 -21 128 -14 128 -15 -17 -19 128 -15 128 -17 -19 -16 -14 128 -16 128 -17 -19 -21 128 -12 128 -14 -16 -17 128 -19 128 -21 -12 -14 128 -16 128 -17 -19 -21 128 -19 128 -17 -16 -14 128 -12 128 -11 -11 -12 128 -14 128 -15 -17 -19 128 -11 128 -12 -14 -15 128 -17 128 -19 -11 -12 128 -14 128 -15 -17 -19 128 -17 128 -15 -14 -12 128 -10 128 -9 -9 -10 128 -12 128 -13 -15 -17 128 -9 128 -10 -12 -13 128 -15 128 -17 -9 -10 128 -12 128 -13
-10 128 -15 128 -17 128 -15 128 -18 128 -15 128 -18 128 -22 128 -10 128 -14 128 -15 128 -14 128 -17 128 -14 128 -17 128 -22 128 -10 128 -14 128 -15 128 -14 128 -17 128 -14 128 -17 128 -22 128 -10 128 -12 128 -14 128 -12 128 -15 128 -12 128 -15 128 -22 128 -12 128 -15 128 -22 128 -10 128 -14 128 -22 128 -10 128 -13 128 -22 128 -10 128 -12 128 -22 128 -22 128 -22 128 -22 128 -22 128 -22 128 -22 128 -17
-5 128 -10 128 -12 128 -10 128 -13 128 -10 128 -13 128 -17 128 -5 128 -9 128 -10 128 -9 128 -12 128 -9 128 -12 128 -17 128 -5 128 -9 128 -10 128 -9 128 -12 128 -9 128 -12 128 -17 128 -5 128 -7 128 -9 128 -7 128 -10 128 -7 128 -10 128 -17 128 -7 128 -10 128 -17 128 -5 128 -9 128 -17 128 -5 128 -8 128 -17 128 -5 128 -7 128 -17 128 -17 128 -17 128 -17 128 -17 128 -17 128 -17 128 -24
-24 128 -19
-12 -17 128 -19 128 -17 128 -20 128 -16 128 -19 -24 128 -19 128 -31 128 -19 128 -19 128 -19 128 -19 128 -17 128 -29 128 -17 128 -17 128 -17 128 -17 128 -16 -21 128 -23 128 -21 128 -24 128 -16 128 -19 -24 128 -15 128 -27 128 -15 128 -15 128 -15 128 -15 128 -13 128 -25 128 -13 128 -13 128 -13 128 -13 128 -12 -17 128 -19 128 -17 128 -21 128 -12 128 -16 -21 128 -12 128 -24 128 -12 128 -12 128 -12 128 -12 128 -10 128 -22 128 -10 128 -10 128 -10 128 -10 128 -9 128 -21 128 -21 128 -21 128 -21 128 -21 128 -9 128 -21 128 -21 128 -21 128 -21 128 -21 128 -9 128 -21 128 -21 128 -21 128 -21 128 -21 128 -21 128 -21 -21 128 -9 128 -21 128 -21 128 -21 128 -21 128 -21 128 -9 128 -21 128 -21 128 -21 128 -21 128 -21 128 -9 128 -21 128 -21 128 -21 128 -21 128 -21 128 -21 128 -21 -21 128 -21 -21 128 -21 -21 128 -21 -21 128 -21 128 -21 128 -21 128 -21 128 -14 128 -16 128 -17 128 -21 128 -16 -12 128 -16 -11 128 -7 -11 128 -12 -4 128 -12 -14 128 -7 -14 128 -9 -21 128 -9 -16 128 -4 -11 128 -16 -4 128 -11 -16
-16 -11 128 -7 -11 128 -12 -9 128 -13 -14 128 -7 -14 128 -9 -21 128 -9 -16
-9 128 -7 128 -9 128 -11 128 -7 128 -9 128 -11 128 -9 128 -16 128 -9 128 -10
-7 128 -5 128 -7 128 -9 128 -5 128 -7 128 -9 128 -7 128 -14 128 -7 128 -8
-12 -7 128 -4 128 -5 128 -7 128 -9 128 -5 128 -7 128 -9 128 -10 128 -15 128 -10 128 -7 128 -9 128 -10 128 -7 128 -9 128 -10 128 -12 128 -17 128 -12 128 -12 128 -13 128 -14 128 -15 128 -16 128 -17
