128
-5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 0 -1 0 2 -1 0 -5 -5 -5 -8 -8 -7 -7 -7 -7 -3 -3 -5 -5 -5 -5 -5 -3 -5 -7 -8
-5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 0 -1 0 2 -1 0 -5 -5 -5 -8 -8 -7 -7 -7 -7 -3 -3 -5 -5 -5 -5 -5 -3 -5 -7 -8
-5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 0 -1 0 2 -1 0 -5 -5 -5 -8 -8 -7 -7 -7 -7 -3 -3 -5 -5 -5 -5 -5 -3 -5 -7 -8
