
68 128 66 59 128 66 59 128 66 59
63 128 64 59 128 64 59 128 64 59
68 128 66 59 128 66 59 128 66 59
63 128 64 59 128 64 59 128 64 59
68 128 66 59 128 66 59 128 66 59
63 128 64 59 128 64 59 128 64 59
68 128 66 59 128 66 59 128 66 59
63 128 64 59 128 64 59 128 64 59
80 128 78 71 128 78 71 128 78 71
75 128 76 71 128 76 71 128 76 71
80 128 78 71 128 78 71 128 78 71
75 128 76 71 128 76 71 128 76 71
80 128 78 71 128 78 71 128 78 71
75 128 76 71 128 76 71 128 76 71
80 128 78 71 128 78 71 128 78 71
75 128 76 71 128 76 71 128 76 71
71
71
71
71
71
71
71
71
71
71
71
71 128 69 68 66 64 128 63 64 66 64 61 57 59
