
7 128 7 128 9 11 128 9 7 7 4 128 10 128 10 128 10 12 128 9 128 11 128 12 128 9 128 7 9 128 7 128 7 9 128 9 9 128 9 2 7 11
7 128 7 128 9 11 2
2 128 0 128 2 4 -5
7 128 7 128 9 11 2
4 128 4 128 5 8 -1
7 128 7 128 9 11 2
7 128 7 128 9 11 2
7 128 7 128 9 11 128 9 7 7 4 128 10 128 10 128 10 12 128 9 128 11 128 12 128 9 128 7 9 128 7 128 7 9 128 9 9 128 9 -1 2 7
