128
-13 -13 -15 -17 -15 -13 -12 -10 -13 -12 -12 -10 -8 -10 -10 -8 -7 -10 -12 -12 -10 -8 -12 -12 -12 -12 -12 -12 -7 -8 -10 -12 -13 -15 -17 -13 -10 -7 -8 -7 -8 -10 -12
-13 -13 -15 -17 -15 -13 -12 -10 -13 -12 -12 -10 -8 -10 -10 -8 -7 -10 -12 -12 -10 -8 -12 -12 -12 -12 -12 -12 -7 -8 -10 -12 -13 -15 -17 -13 -10 -7 -8 -7 -8 -10 -12
-13 -13 -15 -17 -15 -13 -12 -10 -13 -12 -12 -10 -8 -10 -10 -8 -7 -10 -12 -12 -10 -8 -12 -12 -12 -12 -12 -12 -7 -8 -10 -12 -13 -15 -17 -13 -10 -7 -8 -7 -8 -10 -12
