128
-17 -17 -17 -17 -17 -12 -12 -12 -15 -13 -12 -12 -12 -12 -12 -12 -13 -13 -10 -12
-17 -17 -17 -17 -17 -12 -12 -12 -15 -13 -12 -12 -12 -12 -12 -12 -13 -13 -10 -12
-17 -17 -17 -17 -17 -12 -12 -12 -15 -13 -12 -12 -12 -12 -12 -12 -13 -13 -10 -12
-17 -17 -17 -17 -17 -12 -12 -12 -15 -13 -12 -12 -12 -12 -12 -12 -13 -13 -10 -12
