128
58 60 63 58 58 58 60 58 58 58 60 63 65 63 59 60 63 62 60 59 58 56 55 58 62 63 63 60 58 56 55 56 60 62 63 63 58 55 60 58 56 55

58 60 63 58 58 58 60 58 58 58 60 63 65 63 59 60 63 62 60 59 58 56 55 58 62 63 63 60 58 56 55 56 60 62 63 63 58 55 60 58 56 55

58 60 63 58 58 58 60 58 58 58 60 63 65 63 59 60 63 62 60 59 58 56 55 58 62 63 63 60 58 56 55 56 60 62 63 63 58 55 60 58 56 55
