128
-12 -5 -12 -5 -12 -3 -12 -3 -17 -7 -17 -7 -12 -5 -12 -5 -12 -5 -12 -5 -12 -3 -12 -5 -17 -7 -17 -7 -8 128 -12 128 -12 128 -12 128 -12 128 -17 128 -17 128 -12 128 -12 128 -12 128 -12 128 -12 128 -12 128 -17 128 -17 128 -12 128 -17 -15 -13 -17 -18 -22 -17 128 -17 -15 -13 -12 -22 -22 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -12 128 -12 128 -17 128 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -17 128 -17 128 -12
-5 128 -17 -15 -13 -12 -10 -8 -12 128 -12 128 -17 128 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -17 128 -17 128 -12 128 -12 -5 -12 -5 -12 -3 -12 -5 -17 -7 -17 -7 -8 128 -12 128 -12 128 -12 128 -12 128 -17 128 -17 128 -12 128 -12 128 -12 128 -12 128 -12 128 -12 128 -17 128 -17 128 -12 128 -17 -15 -13 -17 -18 -22 -17 128 -17 -15 -13 -12 -22 -22 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -12 128 -12 128 -17 128 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -17 128 -17 128 -12
-5 128 -17 -15 -13 -12 -10 -8 -12 128 -12 128 -17 128 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -17 128 -17 128 -12 128 -12 -5 -12 -5 -12 -3 -12 -5 -17 -7 -17 -7 -8 128 -12 128 -12 128 -12 128 -12 128 -17 128 -17 128 -12 128 -12 128 -12 128 -12 128 -12 128 -12 128 -17 128 -17 128 -12 128 -17 -15 -13 -17 -18 -22 -17 128 -17 -15 -13 -12 -22 -22 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -12 128 -12 128 -17 128 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -17 128 -17 128 -12
-5 128 -17 -15 -13 -12 -10 -8 -12 128 -12 128 -17 128 -17 128 -5 128 -17 -15 -13 -12 -10 -8 -17 128 -17 128 -12 128 -12 -5 -12 -5 -12 -3 -12 -5 -17 -7 -17 -7 -8
