128
0 4 7 5 9 7 7 11 9 7 5 4 4 2 7 6 12 9 6 11 11 11 2 4 6 7
7 7 5 2 5 11 9 7 5 4 9 7 7 10 10 9 7 5 9 14 12 12 11 9 11 7 12 11 12 14 12 7 4 9 11 12 12 4 9 7 0
0 4 7 5 9 7 7 11 9 7 5 4 4 2 7 6 12 9 6 11 11 11 2 4 6 7
7 7 5 2 5 11 9 7 5 4 9 7 7 10 10 9 7 5 9 14 12 12 11 9 11 7 12 11 12 14 12 7 4 9 11 12 12 4 9 7 0
0 4 7 5 9 7 7 11 9 7 5 4 4 2 7 6 12 9 6 11 11 11 2 4 6 7
7 7 5 2 5 11 9 7 5 4 9 7 7 10 10 9 7 5 9 14 12 12 11 9 11 7 12 11 12 14 12 7 4 9 11 12 12 4 9 7 0
