128
-17 -13 -13 -13 -13 -12 -13 -5 128 -5 -12 -12 -12 -12 -12 -15 -10 128 -12 -12 -5 -5 -5 -5 -5 -5 -7 -7 -7 -7 -7 -10 -10 -8 -7 -8 -7 -8

-17 -13 -13 -13 -13 -12 -13 -5 128 -5 -12 -12 -12 -12 -12 -15 -10 128 -12 -12 -5 -5 -5 -5 -5 -5 -7 -7 -7 -7 -7 -10 -10 -8 -7 -8 -7 -8

-17 -13 -13 -13 -13 -12 -13 -5 128 -5 -12 -12 -12 -12 -12 -15 -10 128 -12 -12 -5 -5 -5 -5 -5 -5 -7 -7 -7 -7 -7 -10 -10 -8 -7 -8 -7 -8
