
-7 -5 -4 -2 0 -2 -5 128 -7 -9 128 -7 -5 -4 -2 0 -2 -5 -4 -5 128 -7 -5 -4 -2 0 -2 -5 -5 -7 -9 128 -5 -4 -5 -7 -9 -12 -5 -7
-7 -5 -4 -2 0 -2 -5 -5 -7 -9 128 -7 -5 -4 -2 0 -2 -5 -4 -5 128 -7 -5 -4 -2 0 -2 -5 -5 -7 -9 128 -4 -5 -7 -9 -12 -5 -7
-7 -5 -4 -2 0 -2 -5 -5 -7 -9 128 -7 -5 -4 -2 0 -2 -5 -4 -5 128 -7 -5 -4 -2 0 -2 -5 -5 -7 -9 -5 -4 -5 -7 -9 -12 -5 -7
-7 -5 -4 -2 0 -2 -5 -7 -9 128 -7 -5 -4 -2 0 -2 -5 -4 -5 128 -7 -5 -4 -2 0 -2 -5 -5 -7 -9 128 -4 -5 -7 -9 -12 -5 -7
